ticker,year,x,y,cluster
DGX,2023,-1.6320674,2.621316,2
DHI,2023,1.6434549,6.142131,12
DHR,2023,2.3343346,1.9297122,-1
DIS,2023,0.5619649,9.117251,-1
DLR,2023,1.0921439,7.843938,-1
DLTR,2023,2.2763116,2.6867912,-1
DOC,2023,1.319892,6.1963415,12
DOV,2023,-0.5456193,6.743898,15
DOW,2023,-0.008717735,6.307757,14
DPZ,2023,-1.559604,8.334758,20
DRI,2023,-1.6061165,8.196876,20
DTE,2023,22.227808,6.8306637,0
DUK,2023,-0.24052219,4.470271,1
DVA,2023,-3.3029852,7.2923574,10
DVN,2023,21.972237,7.0541615,0
DXCM,2023,-2.7417665,7.068695,11
EA,2023,0.25736535,8.877054,-1
EBAY,2023,0.5810689,8.479478,18
ECL,2023,-1.1920427,6.8380594,14
ED,2023,22.246458,7.19724,0
EFX,2023,2.0638056,7.9850287,-1
EG,2023,3.9041064,7.3664627,13
EIX,2023,22.103632,6.785136,0
EL,2023,3.0178375,2.6161575,6
ELV,2023,-3.3789124,7.383529,10
EME,2023,-0.46323958,6.3314676,9
EMR,2023,0.10608156,6.7225537,-1
EOG,2023,-1.5299326,2.550924,2
EPAM,2023,3.3059328,2.4978232,6
EQIX,2023,1.0994658,7.9253006,18
EQR,2023,0.8641192,6.6544147,-1
EQT,2023,0.5749209,3.6614947,1
ERIE,2023,3.6832123,7.4854865,13
ES,2023,-0.18231863,4.006685,1
ESS,2023,0.6715204,6.298141,-1
ETN,2023,-1.125327,6.7809763,-1
ETR,2023,-0.022518953,4.0204253,1
EVRG,2023,-0.11343263,4.1416693,1
EW,2023,-2.8717601,7.125439,11
EXC,2023,-0.10471368,3.9929779,1
EXE,2023,0.58264893,3.772079,1
EXPD,2023,-0.092135206,7.886917,3
EXPE,2023,-0.43583828,8.197582,-1
EXR,2023,2.8605847,2.2059116,6
F,2023,-1.718113,2.6004434,2
FANG,2023,0.5729963,3.7665892,1
FAST,2023,2.4958398,2.6288967,6
FCX,2023,22.280367,7.24598,0
FDS,2023,3.0712514,1.9954764,7
FDX,2023,2.9001055,2.0578837,6
FE,2023,-1.5923696,2.6453881,2
FFIV,2023,3.2939856,1.8293098,7
FICO,2023,1.729212,8.130153,-1
FIS,2023,2.2237766,7.8726068,16
FISV,2023,2.2350488,7.9428678,16
FITB,2023,2.270895,5.8401546,4
FIX,2023,2.9559224,2.2619848,6
FOX,2023,0.5476567,9.120459,-1
FOXA,2023,0.5067364,9.067819,-1
FRT,2023,1.3965573,6.4072485,12
FSLR,2023,-0.21752015,5.0220504,-1
FTNT,2023,0.68499374,8.053937,18
FTV,2023,2.2890823,2.0490408,-1
GD,2023,-1.1407893,5.826676,15
GDDY,2023,0.9344961,8.4814825,18
GE,2023,-1.0066876,9.18865,21
GEHC,2023,-2.7160747,7.114737,11
GEN,2023,3.1634824,2.0806649,-1
GILD,2023,3.2017827,2.5827181,6
GIS,2023,-1.1661836,9.320634,21
GL,2023,3.546665,7.509369,13
GLW,2023,0.008429863,7.1204042,-1
GM,2023,3.4885652,2.5557718,-1
GNRC,2023,-0.23971295,5.22752,9
GOOG,2023,1.3050358,8.695455,18
GOOGL,2023,1.3131964,8.682191,18
GPC,2023,-1.0252973,8.049116,-1
GPN,2023,2.3667269,2.5257134,6
GRMN,2023,2.77679,2.066717,6
GS,2023,-1.5269636,2.5490408,2
GWW,2023,22.086922,6.9174385,0
HAL,2023,-0.9211585,9.013357,-1
HAS,2023,2.6538763,2.657129,6
HBAN,2023,2.763813,6.010458,4
HCA,2023,-3.4271762,7.388476,10
HD,2023,2.3717191,2.545545,-1
HIG,2023,3.9613068,7.3473845,13
HII,2023,-1.1843934,5.7387795,15
HLT,2023,3.4182253,1.7262487,7
HON,2023,22.24514,6.8793664,0
HOOD,2023,1.4309659,7.9759207,-1
HPE,2023,1.2701061,8.228789,18
HPQ,2023,0.2302062,8.022207,-1
HRL,2023,0.15827931,6.360282,14
HSIC,2023,-3.1365204,7.3370814,10
HST,2023,2.7188916,2.3660254,6
HSY,2023,2.9954274,2.620353,6
HUBB,2023,-0.48207065,6.1905093,9
HUM,2023,-3.4263651,7.3696938,10
HWM,2023,-0.9079458,6.460056,15
IBKR,2023,1.623742,7.648323,-1
IBM,2023,1.7636364,8.026019,-1
ICE,2023,1.8309042,7.3573875,-1
IDXX,2023,-2.1303675,6.8068657,11
IEX,2023,-0.7045758,6.4640064,15
IFF,2023,-1.6780939,7.6635528,20
INCY,2023,-3.0298429,6.571043,8
INTC,2023,3.0384004,3.254175,-1
INTU,2023,1.5481883,8.436959,18
INVH,2023,3.559952,1.6130644,7
IP,2023,-1.5750554,2.1889615,2
IQV,2023,-2.585582,6.77967,11
IR,2023,3.3111415,2.2699907,6
IRM,2023,1.0257567,7.6512403,-1
ISRG,2023,2.514936,2.1046517,-1
IT,2023,2.5637596,7.7022686,-1
ITW,2023,-0.22724348,6.6105194,14
IVZ,2023,2.6950333,7.000176,17
J,2023,2.9149892,2.9934912,-1
JBHT,2023,-0.46138668,7.773885,3
JBL,2023,0.18704672,7.4488177,19
JCI,2023,-0.06734612,6.454748,14
JKHY,2023,2.214977,7.9253316,16
JNJ,2023,-3.123505,6.6891327,-1
JPM,2023,2.3061943,5.681383,-1
KDP,2023,-1.4747363,7.8667684,20
KEY,2023,2.7301846,6.1427455,4
KEYS,2023,0.4293636,7.350265,19
KHC,2023,-1.4398535,7.604307,20
KIM,2023,0.7189888,6.2750583,-1
KKR,2023,2.8480737,7.057007,17
KLAC,2023,3.3211796,2.1227074,-1
KMB,2023,-1.3811437,7.3249254,20
KMI,2023,22.285355,7.2227063,0
KO,2023,2.7482555,2.2723505,6
KR,2023,-1.2730187,8.733477,21
KVUE,2023,-1.4918233,2.3785942,2
L,2023,0.2561575,3.9236193,1
LDOS,2023,-0.9964663,5.950429,15
LEN,2023,1.6365423,6.1760015,12
LH,2023,0.3589416,6.1559505,14
LHX,2023,3.0630584,2.093531,-1
LII,2023,-0.70251477,6.951419,14
LIN,2023,-0.36303487,5.713984,9
LITE,2023,0.69424343,7.7583265,18
LLY,2023,-3.090565,6.7514606,8
LMT,2023,-1.1480694,5.82284,15
LNT,2023,-0.09805904,4.1862946,1
LOW,2023,-1.1714636,8.465463,21
LRCX,2023,0.28192532,7.355896,19
LULU,2023,2.9170392,2.074057,-1
LUV,2023,-0.5510531,6.158281,3
LVS,2023,-0.28818107,8.440555,-1
LYB,2023,21.957876,6.9874105,0
LYV,2023,2.9308205,1.66376,-1
