ticker,year,theme_0,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,best_theme,best_score
AEE,2019,0.004234098569135367,0.20067520509414444,0.032683938331341346,0.04259353456823972,0.03207346892951108,0.032905812129913656,0.02913526841195513,0.024339991546722374,0.03658767606435232,0.04606660731957336,0.033882604692636355,0.024383879734620566,0.021329344813964698,0.017379599697323504,0.01572115428965285,theme_1,0.20067520509414444
AEP,2019,0.0034155461436773706,0.03211554223911994,0.04227092229982377,0.03733915323259611,0.05434290472360409,0.09487179270614693,0.06792854739110762,0.030806312481302688,0.038205509929593796,0.03999811087174707,0.04473057413849057,0.03230704562693237,0.028789566266989364,0.019865872948528544,0.017416463439063563,theme_5,0.09487179270614693
AES,2019,2.68248343933734e-309,2.0384341251254903e-308,2.6013693580443083e-308,2.3944381680118814e-308,3.9356990728665347e-308,1.0,7.091159232497894e-308,2.3484351599742526e-308,2.353214532339415e-308,2.298950072775971e-308,2.716314670356905e-308,2.439891778327633e-308,2.28678457623779e-308,1.580835746168785e-308,1.391635527123352e-308,theme_5,1.0
AFL,2019,0.0031780787966386413,0.01740835244943661,0.02776068084244118,0.030917764439511164,0.053678768193250036,0.027546313368285023,0.038258996271100326,0.09106513449400469,0.032065759226393285,0.026149600119150587,0.03296489727142128,0.11163365291186354,0.24768094484953823,0.0740344339375018,0.06049572071212984,theme_12,0.24768094484953823
AIG,2019,0.0029033400935836924,0.02591268821735994,0.09226123140464841,0.07045136392931792,0.07538550964500726,0.03412520147773249,0.04034904816500726,0.04132980456044553,0.17143875968235608,0.10170973724325126,0.07509730272288569,0.03666332409940995,0.034700599677969186,0.02390806387079256,0.020830297285183052,theme_8,0.17143875968235608
AIZ,2019,0.0020009164554496976,0.009038005379411873,0.012763294156411526,0.01427264335211208,0.019269981340366615,0.012632097206151379,0.01623284599829804,0.055022530316599066,0.01466458904933984,0.012678159309287946,0.014413199305894995,0.031660312496123263,0.03601055691535544,0.13153426243832467,0.44400633059822686,theme_14,0.44400633059822686
AJG,2019,0.003220277461251645,0.02774223120678694,0.09458575458759352,0.07708227298467059,0.08560383543458,0.037475436115000656,0.0443804443746743,0.044723443857925364,0.18858850850428546,0.10631841021172142,0.07936191313856755,0.039830764449772314,0.03810899972564793,0.0258813471057281,0.022547314723453737,theme_8,0.18858850850428546
AKAM,2019,0.0033162905191969614,0.01645742216193447,0.024250256153607985,0.027546377968919608,0.04164553616161701,0.02456426109812642,0.03299189364159978,0.12770443777506885,0.028683680411829598,0.023965905151581694,0.027686907973888612,0.07552476016239831,0.09499963617410358,0.1644329183440806,0.13798281537358592,theme_13,0.1644329183440806
ALB,2019,0.0030310847518857224,0.03212577195968506,0.08519902668521381,0.08035370420643238,0.06042611228769339,0.03492413808354585,0.038683329872303614,0.03549814574661157,0.11886666026659876,0.20238834719733437,0.10236685818095556,0.03605061996466657,0.03145603884290047,0.021998134947712418,0.01929548433867453,theme_9,0.20238834719733437
ALGN,2019,2.67085072362387e-309,2.275008981814362e-308,5.230827484503972e-308,5.124982375409236e-308,1.0,4.927302062437073e-308,7.334456355556856e-308,5.60814136011795e-308,5.233003383753663e-308,4.346225661412989e-308,5.661109834594969e-308,6.360467617118588e-308,5.603629418021286e-308,2.8525583510063064e-308,2.378197470189285e-308,theme_4,1.0
ALL,2019,0.0027703125959766756,0.1705718260095822,0.01977518089768091,0.02822510532723384,0.0205629567561961,0.020307634809501342,0.018736848074678313,0.016705559130151055,0.023437470774147606,0.027834599155692735,0.020984103574881355,0.01660890997527396,0.014307480780878318,0.012006843959560663,0.01085271499630766,theme_1,0.1705718260095822
ALLE,2019,2.51913422007951e-309,1.1193329334794253e-308,1.5532311183148376e-308,1.7637586478388955e-308,2.389634022886863e-308,1.576626422516789e-308,2.0132028440030526e-308,5.739463303425202e-308,1.8212913051248493e-308,1.564780425357961e-308,1.731468466709282e-308,3.7435264612802757e-308,4.2389586983132124e-308,1.7328149249572002e-307,1.0,theme_14,1.0
AMAT,2019,1.0,3.03966841516339e-309,2.782860736395056e-309,2.83350107220501e-309,2.70540381522965e-309,2.68571788571421e-309,2.659018756784675e-309,2.65701059998484e-309,2.80825999341182e-309,2.865826876368634e-309,2.7806229963972e-309,2.659510110916746e-309,2.594647324615884e-309,2.576350881420846e-309,2.55477259243959e-309,theme_0,1.0
AMCR,2019,0.0028531399341130866,0.02560722057083878,0.04784520883609574,0.056954869609227896,0.16505745909942754,0.05602543696458685,0.10407274907276665,0.06527522902543521,0.05093414154843075,0.046519558860514974,0.07269554765335402,0.07378618274147465,0.0603270845415838,0.03188506667461286,0.026513650279363404,theme_4,0.16505745909942754
AMD,2019,0.003266695649459814,0.016561600908180305,0.024836149830753697,0.02761724440078606,0.04351515465879232,0.025292094278551027,0.03441844010438729,0.12505072793998195,0.028134896839431822,0.023833854943772326,0.02874179274553636,0.09266936802027388,0.13398194675106823,0.11128464469831313,0.09643383635815488,theme_12,0.13398194675106823
AME,2019,0.0035614485651381126,0.029545074946370403,0.0996818057964031,0.06437351822509389,0.06158268079223234,0.03543021785511573,0.041380758276592065,0.03923618228774926,0.10602888236884651,0.1222542899709079,0.2383001233376583,0.03988070695205512,0.035863975365107506,0.025224624630287087,0.02230878382428887,theme_10,0.2383001233376583
AMGN,2019,0.0038827989992841062,0.5456974665399558,0.02730647912876907,0.03676336826709355,0.026809374991420623,0.026604463535095987,0.024131862403391335,0.021191208872718168,0.03132838934020979,0.03858136938521909,0.028010183088959844,0.021198136070012225,0.01849236428031831,0.015453519956136997,0.014038585772442045,theme_1,0.5456974665399558
AMP,2019,0.0030150961985738064,0.0229221160987777,0.09359900499857095,0.05135718294979482,0.06810718542841511,0.03143107852358893,0.03947164620333266,0.03855979777518447,0.08269219572058703,0.06574004691154312,0.3175106424714454,0.040887895067756634,0.03744591550720748,0.024218913038401315,0.02114649911214152,theme_10,0.3175106424714454
AMT,2019,2.65901875790195e-309,1.9783078724398477e-308,3.0861518284934994e-308,3.228075374731498e-308,7.702595479542998e-308,8.964254133991905e-308,1.0,3.8944300733455684e-308,3.032966758085812e-308,2.881746836020138e-308,3.890109926631565e-308,3.987840821626467e-308,3.740633622102497e-308,2.2393672045234836e-308,1.9086648214062466e-308,theme_6,1.0
AMZN,2019,0.002549257355963204,0.0190466014661741,0.032850257172019476,0.041995024132570176,0.06915772785551022,0.029390229950841933,0.0415205529673988,0.08636983988475619,0.039324116657620055,0.03200316916806188,0.04284057394778279,0.18157543015329033,0.07703401857619144,0.04035319288636681,0.031286289418288836,theme_11,0.18157543015329033
ANET,2019,2.51815829429726e-309,1.125422264667749e-308,1.560360127593566e-308,1.7803013368334477e-308,2.4078173586918534e-308,1.5806386992185287e-308,2.0117647032653695e-308,5.567934701651746e-308,1.8426667893143103e-308,1.5736631606762164e-308,1.7223044229610545e-308,3.711559188595717e-308,4.1272558980710325e-308,1.4845847730898957e-307,1.0,theme_14,1.0
AON,2019,0.002045357953017691,0.01817629209939792,0.046175245764178106,0.061227876713577746,0.06410168146674974,0.025754173468239386,0.03314543589609036,0.03768243167405885,0.1305090490159649,0.06267210939926708,0.051704315977600494,0.03127631551919166,0.03000124819805934,0.019329151513320448,0.01651926492520044,theme_8,0.1305090490159649
AOS,2019,2.81819868046707e-309,2.84514987586477e-308,5.993064622972457e-308,8.313412157200518e-308,4.525994257427002e-308,2.8035874145835033e-308,3.1234229562477764e-308,3.170720325616107e-308,1.4208821402139487e-307,1.0,6.515696335486718e-308,2.887712693451879e-308,2.602603203772101e-308,1.9239758075663526e-308,1.698189209777142e-308,theme_9,1.0
