ticker,year,x,y,cluster
WRB,2023,-6.15279,3.727595,18
WSM,2023,-4.7790833,9.149715,22
WST,2023,-2.8674521,9.050771,-1
WTW,2023,-5.450004,4.9811044,20
WY,2023,25.29193,9.865302,0
WYNN,2023,-5.0447435,7.8929467,-1
XEL,2023,-0.7299857,6.9856925,5
XOM,2023,-0.8775833,6.4090357,4
XYL,2023,-2.9362392,8.626122,-1
XYZ,2023,-5.053821,6.521508,19
YUM,2023,-4.4027586,9.430756,-1
ZBH,2023,-2.5968595,9.574777,-1
ZBRA,2023,-3.5496402,7.038753,14
ZTS,2023,0.6614314,9.00832,1
