ticker,year,theme_0,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,theme_15,theme_16,theme_17,theme_18,theme_19,theme_20,theme_21,theme_22,best_theme,best_score
CHRW,2023,4.093501366862204e-309,1.9307126784826165e-308,1.738740545435709e-308,2.5733138080651787e-308,2.7330798533371935e-308,2.342386869435308e-308,3.361832529826207e-308,1.434353567217775e-308,1.382049004362643e-308,1.0,2.8680460463126505e-308,3.466319242490727e-308,3.1007621355440503e-308,7.733194763623082e-308,8.185855870718637e-308,8.043715662212029e-308,6.017740671694117e-308,3.4079906295582203e-308,2.8791381919199346e-308,6.621256342545541e-308,5.030847821627342e-308,6.201722640705426e-308,4.1427986987101254e-308,theme_9,1.0
CHTR,2023,0.0029163634697409106,0.012869740474181346,0.01439883595744462,0.021596341481615183,0.016768682837234403,0.014462917387231782,0.04230152041090415,0.011642625941995246,0.011352421652943466,0.03273377049668083,0.020610721803274046,0.022973800586892894,0.021086013014321777,0.03202121814572217,0.05696358846762051,0.04732945275345892,0.18500503944137484,0.034728926752594674,0.02691038511055513,0.07508046908450919,0.04722983071232678,0.03646278700939501,0.032911232540752136,theme_16,0.18500503944137484
CI,2023,4.760159121737763e-309,1.0,2.110132747525791e-308,2.646430206003131e-308,3.512523589174947e-308,3.6258834184127833e-308,2.1438151564428966e-308,1.8137603332856803e-308,1.7487778340886907e-308,1.9543712969598147e-308,2.0955390119926655e-308,2.13977697906975e-308,2.1216201955486424e-308,1.9193970982288186e-308,2.063192966540621e-308,2.2018238878950524e-308,1.786327157158826e-308,2.2456685643360477e-308,1.9402358039976345e-308,1.78303946239056e-308,2.072595839743488e-308,1.9307786602435444e-308,1.8469337951438507e-308,theme_1,1.0
CIEN,2023,0.002112121366602672,0.009509747770542231,0.009655399709397456,0.014422718387299683,0.012840008258683769,0.011117601517346011,0.022319481013956772,0.00786469502244613,0.007646085494277796,0.02774785603428928,0.014023296644437876,0.016332396305623605,0.014811430708098981,0.02652678603431563,0.06786097614702415,0.03891694459604833,0.06513499009999059,0.021899313817856404,0.017446077001518817,0.10716281788204311,0.033492957917635714,0.024354670384524543,0.019434263658970576,theme_19,0.10716281788204311
CINF,2023,4.513675933920777e-309,1.9278225540434664e-308,1.61112688239652e-308,5.242094289660707e-308,1.805005105829332e-308,1.68131177210463e-308,2.8780291513065894e-308,1.400762318198785e-308,1.3388891406689497e-308,2.6033690018269627e-308,2.2633843194687994e-308,2.3234052250969835e-308,2.067506965556075e-308,2.2477592896053973e-308,3.053634162468356e-308,2.708892122776366e-308,2.835046091914774e-308,1.1681721383122547e-307,1.0,3.474984400078114e-308,9.064870999333926e-308,2.459862889884496e-308,2.121925414887947e-308,theme_18,1.0
CL,2023,4.092062806769674e-309,1.965630809658576e-308,2.005200730969026e-308,2.532158840712028e-308,2.7100526005086997e-308,2.212442272668845e-308,4.1424414641554897e-308,1.5882426534227495e-308,1.5303629008156793e-308,7.121188272650621e-308,3.994894811590315e-308,4.904477808987904e-308,4.288257459399419e-308,5.184393771435422e-308,5.508629850865355e-308,8.844969860717764e-308,6.173148045339576e-308,3.35879273879573e-308,2.77494599164558e-308,4.711731078248873e-308,4.28433543791446e-308,1.0,8.466638370491852e-308,theme_21,1.0
CLX,2023,4.09791563112416e-309,1.9836690655477597e-308,2.038815537767494e-308,2.562928539367263e-308,2.7279247762846985e-308,2.2210307413988533e-308,4.298365107451887e-308,1.610101619388701e-308,1.551082921256463e-308,6.94599486734681e-308,3.9695836927570064e-308,4.819812189110264e-308,4.2314138489633734e-308,5.069465068605098e-308,5.424174613505764e-308,8.72159795535521e-308,6.181554596833844e-308,3.3887285827845584e-308,2.7825384256211036e-308,4.664478232499623e-308,4.2886261382943294e-308,1.0,8.913515718627867e-308,theme_21,1.0
CMCSA,2023,0.0028044185527527896,0.012253196914172605,0.013808464018157727,0.02041174274678018,0.015965732056305713,0.013779918953601077,0.04015235238387693,0.011176911546333898,0.010906446000472116,0.03140384637064685,0.01964882069796412,0.021862521256339557,0.02007632589048278,0.030423181331109158,0.05277616080401241,0.04464558533926919,0.2185310996549924,0.032663443843746844,0.025470796573323976,0.06956645452789625,0.04431473336288483,0.035334050920811697,0.03238048178683687,theme_16,0.2185310996549924
CME,2023,0.0028009530860714726,0.014335271303649645,0.013370938563231636,0.030332824025342178,0.017439642919067362,0.015099438847694453,0.03891624462276074,0.010907910935858016,0.010445650871395457,0.039107440903203686,0.021148754842786808,0.023279453378742043,0.020898987614423766,0.031773186718058226,0.06333313487839785,0.04934743816423005,0.06456064630231867,0.06303305156471485,0.0401650559713377,0.08064883172279462,0.12305531669395012,0.03612881037211125,0.03068160945890842,theme_20,0.12305531669395012
CMG,2023,0.002459329059932263,0.011505020839626965,0.01207753244048846,0.01398172941105394,0.016263096822618707,0.013290047346813074,0.02270178298470529,0.009587674667646368,0.009251178666814505,0.03730541152313506,0.022104254732324052,0.0267364817248674,0.024121200257463747,0.02902526162073184,0.028719113545642376,0.04454243919671945,0.033214197192800124,0.018057973586743253,0.015139097242621974,0.024964003529999168,0.022403070773007787,0.31154766344748736,0.06363849891311736,theme_21,0.31154766344748736
CMI,2023,0.001445277832953967,0.008164081810355741,0.007039424507159405,0.01036272305139835,0.013420707081648666,0.010714437318171427,0.014737663871661436,0.005617659792624313,0.005396040516307176,0.043158285520272975,0.014815307314487802,0.019234285584685363,0.017565001060905663,0.05746562794574189,0.046706774301226175,0.09982781685327469,0.024769871140606293,0.01564945078354357,0.012716680423188964,0.024017221038958727,0.020432644994030583,0.02934041359705953,0.019433016828459344,theme_15,0.09982781685327469
CMS,2023,0.0027650831462902124,0.023131026553201078,0.013716340841482006,0.013559280327280017,0.18554926154218004,0.34469704340861507,0.01425428456973199,0.011402156477508174,0.010978746288337933,0.01638614569452364,0.01336873661981586,0.014629302478415613,0.014889877868297218,0.01741910719191373,0.017030167927883855,0.01895025424715805,0.013723784858657372,0.013285791295231596,0.011255868301311683,0.01335800208381538,0.013638843248716889,0.014879715286214259,0.014273788811303489,theme_5,0.34469704340861507
CNC,2023,4.182520758461206e-309,2.1140195604620876e-308,2.0945828215662844e-308,2.5283542913720134e-308,2.405349026549526e-308,2.011686335953636e-308,3.185045085574951e-308,1.653382612651909e-308,1.5958196732596997e-308,2.8243815366146486e-308,1.0,1.6758967527352418e-307,1.214904664114057e-307,2.821024682844818e-308,3.030784890731555e-308,3.6379579931196644e-308,2.740679905915788e-308,2.734356125145118e-308,2.43750562457189e-308,2.5772444068175305e-308,2.795542210776994e-308,3.859609822769942e-308,2.8963721371915667e-308,theme_10,1.0
CNP,2023,0.002826978363806042,0.023408923711602837,0.014284040533236262,0.013824272934596347,0.21066673779804346,0.4112333980058762,0.014674727649484,0.011829999151213641,0.011404107193574702,0.01660862332302242,0.01364323681188945,0.014916290037766192,0.015195986821881589,0.017684216466040462,0.017401617055071095,0.019393750428496014,0.014102842664803545,0.01353835893709705,0.011444747188065152,0.013653960127188983,0.013895957005695273,0.015189568924157655,0.014681219720754113,theme_5,0.4112333980058762
COF,2023,4.751511491248934e-309,1.0,2.1300063792808454e-308,2.7610944748556344e-308,3.608975070613729e-308,3.7075453568302233e-308,2.2139581559415865e-308,1.824566639429146e-308,1.7543529902506965e-308,2.0204325101889717e-308,2.113594708036305e-308,2.1648728776510555e-308,2.134815796132788e-308,1.965738419285281e-308,2.1286590488073014e-308,2.2702202244865067e-308,1.8414304499414034e-308,2.3386239810083454e-308,2.0051612548825835e-308,1.8393200148526224e-308,2.1530592314407233e-308,1.983612806823279e-308,1.9021741841867935e-308,theme_1,1.0
COHR,2023,4.042433333412975e-309,1.9782698130720713e-308,1.8429229257303075e-308,2.668403581126199e-308,2.9334559722829698e-308,2.484139144693082e-308,3.8603721881510184e-308,1.4875698238281e-308,1.4425985922148655e-308,6.755615195691493e-308,3.5658771400763266e-308,4.545887675605489e-308,4.118433059191033e-308,1.0670905725287084e-307,1.0,1.6127966793260422e-307,7.856644667958329e-308,4.070066434303332e-308,3.36597919410408e-308,9.210811465225424e-308,5.576536367547911e-308,6.269788237561059e-308,4.37426987969641e-308,theme_14,1.0
COIN,2023,0.002713325477783953,0.013350926659926404,0.012536852634604127,0.025910858192865177,0.016649859746524047,0.01445833692401333,0.03455204026690764,0.01028124991590195,0.009874719958006876,0.0436322954088997,0.02021787632318424,0.022454241574862078,0.020190484403236817,0.032955478303414616,0.06914926972543554,0.050716179032281705,0.07425040156732114,0.05130083680223562,0.0360432046462168,0.10281484690947514,0.10850619861863554,0.03706530404433579,0.031185806624980866,theme_20,0.10850619861863554
COO,2023,0.001710729915114482,0.00870391513293804,0.008537757376646537,0.01057232003535353,0.011162880882190841,0.009108508019997715,0.014844534811962089,0.0067015976492799225,0.006460429590621587,0.016477518999564286,0.06200144807466425,0.1386457579440209,0.08996899182821498,0.01700576433140052,0.017727659551031484,0.023320102636334123,0.01516773177704798,0.012777188490702814,0.011089062450102851,0.0138300970699112,0.014052066042031096,0.026117553334864752,0.016572580220392357,theme_11,0.1386457579440209
COP,2023,0.6210669943491187,0.005959197879001811,0.0053326094357913495,0.0057136339486984315,0.005394545770439397,0.0054573460080689805,0.005242352507108563,0.005371884284487087,0.005333615782214963,0.005103320461575174,0.005196704178311722,0.005150057961822585,0.005099173806104312,0.004990761040343299,0.005142293364892834,0.005132970654350306,0.005051018390131855,0.005534069442487281,0.0056020420784208,0.005115764894393668,0.005422860341376473,0.005085603675517411,0.005061095962809761,theme_0,0.6210669943491187
COR,2023,0.001875217555539283,0.009888654774328457,0.009542825697110374,0.01165948463612467,0.012311157308426511,0.010078313141805587,0.015539486327394157,0.007463462442569571,0.0071981617931235874,0.015414382195734084,0.0926572702701878,0.41415373066946604,0.10703614463112388,0.01626506989423397,0.017478565561242818,0.022298973447782217,0.014481443404004203,0.013297003177468958,0.011549200071101365,0.013570160727708865,0.014211944034550655,0.021127276334137707,0.014759970348738723,theme_11,0.41415373066946604
COST,2023,4.077709046351904e-309,1.870887733453047e-308,2.221366163208757e-308,2.3273094321858216e-308,2.556732437487569e-308,2.1077744924558874e-308,4.2031005286591903e-308,1.747459598958145e-308,1.686234695780233e-308,4.387794392215841e-308,2.8871641014705346e-308,3.1363478113714427e-308,2.9556469282164893e-308,3.512383272058157e-308,3.7736486705503387e-308,5.202505234190152e-308,5.215413802968048e-308,2.870046584400958e-308,2.358396314212428e-308,3.608139420004275e-308,3.3803183187702075e-308,8.788447678211022e-308,1.0,theme_22,1.0
CPAY,2023,0.0022171598898265573,0.011152678396157854,0.010001190595269155,0.022864971630565827,0.013307033107752036,0.011555545342604178,0.027981959575426353,0.00819485587540198,0.007848086385355252,0.03747606778036526,0.018196940955679905,0.020191497373822784,0.017847221468680154,0.027281578797300778,0.052964750827371586,0.04213585390400779,0.04935726889419288,0.04802711296109767,0.033291691111898614,0.06973242585825665,0.14721165932541388,0.03288491301669335,0.025550651451555,theme_20,0.14721165932541388
