ticker,year,theme_0,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,theme_15,theme_16,best_theme,best_score
MAA,2021,1.0,2.71405159922175e-309,2.59683831599812e-309,2.5616416957103e-309,2.561088616702143e-309,2.580982385038835e-309,2.548175137872105e-309,2.54940755103828e-309,2.552119167949675e-309,2.5605635641959e-309,2.61632165901017e-309,2.519603577424536e-309,2.513799149116635e-309,2.534674108123425e-309,2.52379734842751e-309,2.524235201443606e-309,2.52654726533771e-309,theme_0,1.0
MAR,2021,0.0014865064558439163,0.004311690840973515,0.027443813903032403,0.023313130230129556,0.028579526191514836,0.022613550031425837,0.03085457680062428,0.04177859978487162,0.029174354778846192,0.021626966099575064,0.016549419143037508,0.06436251823901719,0.02601751328338406,0.0221736030069221,0.061646933698561585,0.2047600053494332,0.115319732120528,theme_15,0.2047600053494332
MAS,2021,2.560939690808585e-309,8.94646119606818e-309,6.372031719506362e-308,1.0206863502354176e-307,5.644970129319805e-308,7.231467111000033e-308,1.0,8.766089147156187e-308,8.074219977703317e-308,7.863002076999859e-308,4.508565961685929e-308,7.462619997424579e-308,4.510333225437967e-308,4.1470778239324246e-308,4.36235450433416e-308,5.044109208556904e-308,4.557503123505368e-308,theme_6,1.0
MCD,2021,0.0016592605014160923,0.0057380013780114715,0.033256559417812345,0.028772368809811825,0.02701343933103707,0.043514786324153,0.03519537850823541,0.023976405013630193,0.02719455152848049,0.07267684552350047,0.03789848491856166,0.021564378478067643,0.04200246097667635,0.06663111898060414,0.031158306885180002,0.021223637032750327,0.02218677375238466,theme_9,0.07267684552350047
MCHP,2021,0.0020036810192965416,0.007393400296425364,0.044480041878645155,0.03692943914276241,0.03639048873141289,0.05497339067181408,0.04553917589605465,0.033640976414918096,0.04519335953719402,0.10278599483297976,0.08869258410218983,0.02837513563168569,0.03921665636140586,0.05449890558379307,0.04124689636337539,0.029064318820286428,0.030432642330799738,theme_9,0.10278599483297976
MCK,2021,2.567475449158965e-309,8.240907621202233e-309,4.082636845183487e-308,4.911489817290569e-308,1.0,4.782185812966826e-308,4.4381492743789917e-308,4.602838324677638e-308,4.668817846875435e-308,4.1202001489473546e-308,2.839603747154941e-308,4.655456031099424e-308,3.2524432476322497e-308,3.2541907144414585e-308,4.114793335905202e-308,4.2704771780490073e-308,3.702429412405377e-308,theme_4,1.0
MCO,2021,2.71233251050319e-309,1.0,8.461440392423564e-309,8.81818365106214e-309,8.35468846165425e-309,9.01676538842355e-309,8.89826900108586e-309,8.05287467007994e-309,9.147308509317705e-309,9.45862992676354e-309,1.0701743363381516e-308,7.746857229563944e-309,7.71926848526561e-309,8.3493648969086e-309,7.63523952088882e-309,7.404470236899096e-309,7.495952183176105e-309,theme_1,1.0
MDLZ,2021,0.0020218706391265323,0.006229196805950165,0.040285179893678275,0.03502852000130766,0.03844271001059659,0.03526379158441158,0.051620823466568426,0.06676652401427335,0.05392842166200654,0.033271736896630114,0.024651844715074596,0.09914955877706348,0.03240889019471878,0.028439795737091243,0.06544155850710939,0.11324328641217177,0.12650018714762928,theme_16,0.12650018714762928
MDT,2021,0.0025140247399147975,0.0075699913072685785,0.040283390439292875,0.03740192800832256,0.07788301438269081,0.03883959268004373,0.04675948028380373,0.058652216187516475,0.05595198500015329,0.03503297024308377,0.027350821079738737,0.10881512147095386,0.0351953166609955,0.03312317631649168,0.08419346203212517,0.14725631700738329,0.0965236247530148,theme_15,0.14725631700738329
MET,2021,0.00151117767058072,0.004466232641360631,0.03621453825834034,0.027532363143680315,0.03647827836341155,0.029250190074486825,0.031956074657681806,0.04219080885804225,0.030824456067315174,0.026897233459500874,0.01962564230805184,0.04939893470792375,0.030769569193953593,0.02710388416123997,0.09226804509069694,0.09011489770576989,0.09741877010579375,theme_16,0.09741877010579375
