ticker,year,theme_0,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,best_theme,best_score
AMAT,2023,2.51312846711543e-309,1.0,1.18965090098089e-309,1.200063157886117e-309,1.195765905780646e-309,1.20290211873084e-309,1.2018664673634e-309,1.20109490983154e-309,1.208402730004023e-309,1.20203820312306e-309,1.207208237008014e-309,1.21354545553757e-309,1.19999656273635e-309,1.204617286337096e-309,1.201495806121973e-309,theme_1,1.0
AMCR,2023,0.0015864656905003928,0.0010088028363902629,0.03271921614674592,0.0507060278263253,0.044097859068068464,0.0590266494724533,0.02728537067049961,0.03493207752362118,0.06311079263574895,0.06555343367692089,0.036583853426417214,0.045624046912361334,0.09565137049360413,0.06595974065718731,0.10010579443287218,theme_14,0.10010579443287218
AMD,2023,0.0017026097092988763,0.001080370016948585,0.03373878306547342,0.04118016805793272,0.043159503849351896,0.05131924182955653,0.028710663404459328,0.03536910409985292,0.07976499600524976,0.06910187003126418,0.03970518488788055,0.05054068506516884,0.11276091947935363,0.06576340847901951,0.08458875264078534,theme_12,0.11276091947935363
AME,2023,0.0008726829635917865,0.0005512739636043247,0.017436419676541613,0.020754100371514254,0.022473454460542965,0.03136299418347666,0.015330676241487892,0.019311808262494404,0.03258766033119775,0.0311859049070763,0.02874322282214409,0.03242145286011818,0.024278822007366058,0.023094466600002583,0.026494724019943253,theme_8,0.03258766033119775
AMGN,2023,0.919290059291747,0.004124963301343588,0.0030303552192912924,0.0030861222588615565,0.0031004685774069225,0.003123484118122305,0.003135628267596219,0.0031351445659014293,0.003146676073925377,0.0030876255330987024,0.0031249267883567797,0.0031378539465071477,0.003108039226115124,0.0031471885799209897,0.0031220967713524,theme_0,0.919290059291747
AMP,2023,1.88852011454729e-309,1.200540796591306e-309,4.24553107646517e-308,4.693233359016704e-308,6.410677685746181e-308,1.0,3.321822346585038e-308,4.549523006756267e-308,5.057683556383599e-308,5.895739912681717e-308,8.914998071293434e-308,6.577394436032249e-308,5.21580972349002e-308,4.004702071419422e-308,5.251832012787379e-308,theme_5,1.0
AMT,2023,0.0019392537680679586,0.0012358597056122808,0.042330698301821124,0.03972458021446276,0.06186878019511413,0.07714835929905092,0.031171863397048333,0.03786031620150576,0.04631608185528496,0.08369560628907506,0.08605665215789096,0.12115615655289262,0.05212353534264588,0.037283473796234264,0.05592804800089291,theme_11,0.12115615655289262
AMZN,2023,0.0009225999767692553,0.0005916401212506027,0.024337132138322448,0.021716923898007334,0.02241275693243887,0.032191123038945856,0.014036890980333084,0.0167763798123112,0.021628116346726227,0.06648949177118617,0.033933321708831475,0.06359948170906918,0.02417221940372223,0.0166728232715211,0.025226177649569505,theme_9,0.06648949177118617
ANET,2023,0.0020633589675988612,0.001309893145677675,0.03201945956074159,0.03276068419609288,0.04014538215890537,0.052101479887421275,0.024398053979125513,0.028941567605916832,0.046265088016244856,0.08822658898431684,0.05693615816615077,0.18278842519138744,0.04723924988778738,0.03277289285556022,0.05079434047724418,theme_11,0.18278842519138744
AON,2023,1.9016930034758e-309,1.1999998088078e-309,3.528107825131197e-308,3.61063078448947e-308,4.220714138482643e-308,4.632179292416896e-308,1.1600772319360446e-307,1.0,4.1454711105753235e-308,2.9755556247157583e-308,4.0903149294425665e-308,2.6302215966961686e-308,3.370052689136093e-308,4.193194228732717e-308,3.5735112077739306e-308,theme_7,1.0
AOS,2023,0.000998940892257524,0.0006375625860026149,0.032720542202768516,0.02124019442248244,0.034116089120802315,0.029767776623454284,0.02467497258084285,0.02803686324282602,0.021701947831689054,0.024349579782866417,0.03915147792800965,0.025354558307449933,0.020743890606959307,0.01822087741936781,0.01949533832881083,theme_10,0.03915147792800965
APA,2023,2.511558105444333e-309,1.0,1.189522928891705e-309,1.199896652797264e-309,1.19559300133876e-309,1.2027366583326e-309,1.2017033150002e-309,1.20093239190606e-309,1.208265341679997e-309,1.20192289845659e-309,1.20706290452913e-309,1.21341225806556e-309,1.199847447068285e-309,1.204463082804704e-309,1.20134448360952e-309,theme_1,1.0
APD,2023,0.0019133915542885098,0.00121612052710131,0.03790864584187378,0.04102647191143511,0.05864576495632828,0.07408822506193971,0.02999154417006908,0.037884327866731834,0.06992780260029877,0.07878641700966152,0.05239348912945471,0.08687601990392399,0.11024309799056045,0.052221997896968214,0.0924928439859003,theme_12,0.11024309799056045
APH,2023,0.7970025871554071,0.005253043163823281,0.0038058702654245654,0.0038757768031865594,0.0038927259169130118,0.003921606214253705,0.003936420444685097,0.003935777469448276,0.0039502624493480435,0.003877109043749717,0.003923176589498132,0.003939749912832465,0.0039027386564101357,0.003950896711866203,0.00391977943745667,theme_0,0.7970025871554071
APO,2023,0.0022341219542087775,0.001421551002265168,0.04100355237986936,0.045891105955562526,0.058042074095712805,0.07459177266202732,0.03166731363942259,0.039248342277335674,0.06976764464172829,0.09137353838353306,0.05495918499138028,0.10803848975919149,0.1390442698331582,0.05725936915752701,0.1046901228662701,theme_12,0.1390442698331582
APP,2023,1.887244441700685e-309,1.205769140524e-309,3.1417610306002344e-308,3.4159882279668525e-308,3.9373087510025247e-308,5.927341101077637e-308,2.18011364523158e-308,2.6435177601362803e-308,3.8795810303776043e-308,8.458427708714366e-308,5.163914185999721e-308,1.0,5.000180363777155e-308,3.0257660939319245e-308,5.348839763456147e-308,theme_11,1.0
APTV,2023,0.0018707409268691323,0.0011820705818355187,0.03396777782291812,0.03974631685219416,0.04704693362066872,0.05517003923327389,0.03083719550883493,0.038089246125144936,0.12903842893321704,0.0663741972723119,0.04628603928828666,0.05550836862584434,0.08060673708819814,0.06680522728601244,0.08338519583558156,theme_8,0.12903842893321704
ARE,2023,0.0013251557610992712,0.0008384091312563019,0.02586849765548939,0.02684229466778527,0.03342115989816531,0.030700255117346767,0.06281485143357386,0.11103418365399313,0.031558552839924765,0.02231689103475099,0.02677061059804575,0.01883583102689473,0.027165265336392762,0.03410378556534962,0.02846381010951979,theme_7,0.11103418365399313
ARES,2023,0.001671671238215997,0.0010572884600647094,0.024556681435401895,0.03404776778574768,0.03615611077464237,0.038664830720643355,0.026062238785060945,0.035574943867094824,0.09603910089476181,0.037285337940695926,0.028371862090903262,0.02926080270920667,0.06772485214905823,0.25540649193910747,0.13315264216291647,theme_13,0.25540649193910747
ATO,2023,1.901560365514984e-309,1.201392258319913e-309,3.148968668085201e-308,2.7119567328275555e-308,3.2972870645892745e-308,3.1252790614568646e-308,1.0,1.2007519693636067e-307,2.852630456811185e-308,2.3135392705082256e-308,3.2499383841823195e-308,2.1293552990265904e-308,2.478643178713838e-308,2.8408453417638877e-308,2.5001228851953653e-308,theme_6,1.0
AVB,2023,0.0020303569488169092,0.001280669408713187,0.027787289628787112,0.03847270529792736,0.040305132186773444,0.04215284092507273,0.03289323072205418,0.04645781604502269,0.11532500414529503,0.03669103340851549,0.03173566236487733,0.030640722029222203,0.06587022134262327,0.3334716482158208,0.10823514702143927,theme_13,0.3334716482158208
AVGO,2023,0.0016308826539875613,0.0010379119892678973,0.025079112529156924,0.029977048536180325,0.044506604897358616,0.04264033609655924,0.021055690417932496,0.02605771707717129,0.059198526401585114,0.056436703797372374,0.031243613687602752,0.04536393132596778,0.09173819477727928,0.050755090648759216,0.2498101230484518,theme_14,0.2498101230484518
AVY,2023,1.908817572544354e-309,1.20760173327913e-309,3.3392260478026284e-308,3.439337347602819e-308,4.94596046327552e-308,5.625762362370438e-308,3.246647861423597e-308,4.3124648485308973e-308,1.0,5.239999857859721e-308,4.387815805814635e-308,4.2425707394735377e-308,7.107908704543713e-308,7.106297660803383e-308,7.949794949556673e-308,theme_8,1.0
AWK,2023,1.914820191197824e-309,1.20538814352757e-309,2.434338786284784e-308,3.4157409135652005e-308,3.491959640330357e-308,3.4758398735454096e-308,3.0438593695602716e-308,4.1564820191967173e-308,7.905753226109884e-308,3.152745173921629e-308,2.733055785755736e-308,2.626994601950954e-308,5.595426557074249e-308,1.0,8.814147745119246e-308,theme_13,1.0
AXON,2023,1.893045606090654e-309,1.199771109747324e-309,2.6440884568994103e-308,3.2369863865319864e-308,4.835310059102822e-308,4.2817786144845525e-308,2.5335512001710624e-308,3.2209489929759447e-308,8.034157345678376e-308,4.902757296741433e-308,3.171710595702296e-308,3.8705256727122774e-308,9.412542346605447e-308,8.072369898893871e-308,1.0,theme_14,1.0
AXP,2023,1.896169507253005e-309,1.20560940709068e-309,4.266981812750738e-308,3.5072946092303895e-308,4.683596694212377e-308,7.250495746711038e-308,3.374873363108309e-308,4.1710107388290555e-308,3.6492303883435855e-308,5.060646227424927e-308,1.0,6.567069782791124e-308,3.2173401429080743e-308,2.95503467697469e-308,3.422900978350182e-308,theme_10,1.0
AZO,2023,0.869770818243232,0.004735048984936989,0.00348129204927729,0.003545468584854693,0.003561808971593536,0.0035883117639119336,0.003602471861757122,0.0036019987636180485,0.0036154113298108195,0.0035469798142444358,0.00358976438858529,0.003604493146435932,0.003571003128401289,0.003616033607085143,0.003586965265938054,theme_0,0.869770818243232
BA,2023,0.0020792986065443888,0.0013156039383914726,0.037000598438133706,0.03209060965440029,0.040166715886320925,0.06489168741789011,0.030641003782119265,0.03818731398530063,0.04437419630611032,0.05357179987583701,0.11530084233503907,0.07456206660026427,0.03536304674550684,0.03156854346276705,0.037037168638137365,theme_10,0.11530084233503907
BAC,2023,1.89082438349351e-309,1.200397068629045e-309,4.115555510414367e-308,4.927149857347802e-308,5.638488986999989e-308,1.0,3.5144112616706134e-308,4.855118937126524e-308,4.3477254236651556e-308,4.737099513108989e-308,8.231554584646171e-308,5.02335327504374e-308,4.354685482308106e-308,3.7853428700844473e-308,4.31692328477432e-308,theme_5,1.0
BALL,2023,0.0015161744517631164,0.0009576413253728193,0.03147395783808146,0.030556433914802443,0.03714753061927172,0.049452999767483304,0.06100514668361089,0.1687419954705562,0.03922403903268019,0.028195133679904564,0.044353674146650764,0.025192443354414847,0.031137739948503548,0.03500122513981625,0.030705417770893306,theme_7,0.1687419954705562
BAX,2023,0.003008452485385741,0.0019217824800449573,0.059106498781166264,0.2886739083235443,0.05157030602991894,0.08401204060227742,0.04296681984001638,0.05265119769005731,0.047917672447107235,0.06069599925746761,0.05727803342977458,0.0563535271561356,0.06117619779320406,0.052502573526237384,0.05532108167436374,theme_3,0.2886739083235443
BBY,2023,0.0018907215805592373,0.0012195589597902572,0.10628562463751212,0.03687437078725135,0.03650539196367148,0.04764574834815941,0.027770869573132514,0.033993058902800355,0.033218270131973864,0.05688877338026,0.05058363279510058,0.042141487502450545,0.033557711793710816,0.026561248071406245,0.031713733048797,theme_2,0.10628562463751212
BDX,2023,0.003017291875483296,0.0019256576840595485,0.06394964747565225,0.23449238619390134,0.055479976755815834,0.09956048657857608,0.04721538706799555,0.06029612812042292,0.0501424505782244,0.06062936895791449,0.06277378505336081,0.055911113943015775,0.060114825222478324,0.05385003218692587,0.05531688990214823,theme_3,0.23449238619390134
BEN,2023,1.90866087883687e-309,1.20690812942885e-309,3.1103741257421196e-308,3.448774022669022e-308,4.400779492707406e-308,4.952820508718898e-308,3.0832419547435473e-308,4.080266046083476e-308,1.0,4.720812729918474e-308,3.7690550328698227e-308,3.8999992644636955e-308,8.470203518637698e-308,8.297472724142193e-308,8.747776227129151e-308,theme_8,1.0
BF-B,2023,0.0017299002775138337,0.001093611740147496,0.02544225398881535,0.03482476005248718,0.0365744933880371,0.038253322854602055,0.028524158837120426,0.038439514694549155,0.09293808675002009,0.03410357214886763,0.027918581091343837,0.028168941857819322,0.08727451578339804,0.22274192257736672,0.08572468565847605,theme_13,0.22274192257736672
BG,2023,1.90325917653029e-309,1.20206134524489e-309,2.6058490715617247e-308,3.812582446443576e-308,3.9188096362724746e-308,4.117060705461252e-308,2.9502234819355415e-308,4.059173074925079e-308,9.305763667728886e-308,3.591412524987757e-308,2.913933185259152e-308,3.003189041104842e-308,7.838939864252046e-308,1.0,1.1645213872583672e-307,theme_13,1.0
BIIB,2023,0.0025135318528288846,0.0016044635070919168,0.0492806184590763,0.35104885939275177,0.044421522021262275,0.06870823302563547,0.037857556164202874,0.04619140097794672,0.04861124689035207,0.05563145437936359,0.044240848349223344,0.04707319334601094,0.06402084068604857,0.055997597160024275,0.057137959120125856,theme_3,0.35104885939275177
BK,2023,1.893103968809537e-309,1.200619082185073e-309,3.969326522141181e-308,5.084283904541841e-308,5.92235108296096e-308,1.0,3.5958795835610423e-308,5.033882603376288e-308,4.675190620722116e-308,4.698211971331248e-308,7.270528665696655e-308,4.87836720734796e-308,4.590559853878724e-308,4.123882731092833e-308,4.556678344618714e-308,theme_5,1.0
BKNG,2023,0.0019039757448698661,0.0012205669623616348,0.03937797671681285,0.03733769160748104,0.04573991859413476,0.0631864730152905,0.024764233572016812,0.030604451574137843,0.045364220853998986,0.08651493192002423,0.05190272091721608,0.11247896466028762,0.0562249215728002,0.034942660602944806,0.05952130767520931,theme_11,0.11247896466028762
BKR,2023,0.0022164053204560734,0.0014006458652416724,0.03663067377842958,0.03345405637448413,0.0473507614247897,0.05692737554336545,0.031040170158653707,0.03689168255142425,0.05205113794904492,0.062015416006423636,0.0707142998192807,0.09007093413450092,0.04809037534831537,0.03610599031489318,0.04584254554913374,theme_11,0.09007093413450092
BLDR,2023,0.0008869881875561094,0.000564551368304692,0.018305114104370544,0.01884897303288164,0.04993888722369844,0.02991845899115202,0.01644907695364069,0.02095428301054224,0.03323704812540888,0.026549924116452343,0.020463000306612637,0.023246346660360677,0.03801631132146381,0.029227855058782212,0.04488143556805321,theme_4,0.04993888722369844
BMY,2023,0.9204093776662078,0.00347159736542765,0.002546938923933493,0.0025937381046893145,0.002605431120406323,0.0026250584772903062,0.002634974255677057,0.0026347107628936933,0.002644264922473205,0.0025950369773740604,0.0026263182123846007,0.002637221276786154,0.0026121040873199122,0.0026446657056522476,0.00262367670154185,theme_0,0.9204093776662078
BR,2023,0.0008725960992017656,0.0005538078072568549,0.018980280065744187,0.02309239821871371,0.028192774994485022,0.040621850703269353,0.015302220855646649,0.019786968495289443,0.03856996660892486,0.042933379082066084,0.02786282254897507,0.029997096927452685,0.03215735051034842,0.026554303294686568,0.04275242087872894,theme_9,0.042933379082066084
BRK-B,2023,0.0008972359407560187,0.0005664074552478403,0.01710714060036072,0.01914238343089537,0.024669498076772732,0.028638760596129263,0.02063251220141962,0.03306572737719071,0.06680301323622778,0.020722681771300065,0.020719065758131327,0.01683524706171302,0.029466411257651984,0.04667412985343148,0.038008433390671115,theme_8,0.06680301323622778
BRO,2023,0.0019842874063175833,0.0012644587668594657,0.03493906411286028,0.040954134029289053,0.05022849468347238,0.05862247338988991,0.027551779832671163,0.034095870297953676,0.0821565094798628,0.0793758501802068,0.041112623039113436,0.06437840348348857,0.2060258549672163,0.06293305535023971,0.14741400148746522,theme_12,0.2060258549672163
BSX,2023,0.0031131229308993184,0.001989458589475459,0.061966555422117445,0.2748700506734916,0.05235972263216379,0.084974153604503,0.04387779478512508,0.05366502360202792,0.048130141861093094,0.06279320546862378,0.0603741616066906,0.058953684702178766,0.06115923757248786,0.0519503545036889,0.05497942356213473,theme_3,0.2748700506734916
BX,2023,0.0017402849349083568,0.0011050027304894444,0.02934662281799322,0.03783511365718294,0.04157227420552374,0.046480760737305546,0.026653726371789165,0.03398670488812975,0.10314762962479004,0.05369917282159891,0.03261449134722222,0.03960444077536689,0.15962825090683777,0.0923160999714597,0.14995103364428716,theme_12,0.15962825090683777
BXP,2023,1.87795814198898e-309,1.19304647218555e-309,3.183776420685473e-308,2.950407490498555e-308,1.0,5.113261502921022e-308,3.3873504367839603e-308,4.0793470962888097e-308,3.632231125581209e-308,3.3095598145925057e-308,4.2964798235866976e-308,3.3922258809691163e-308,3.447620882870812e-308,3.2347254151126714e-308,3.6577154535571464e-308,theme_4,1.0
C,2023,0.0031670578786153793,0.8353593516080601,0.0014980886917148445,0.001511247482920299,0.001505803257878031,0.001514794619000698,0.0015134934469991502,0.0015125195990523335,0.0015217023365402184,0.0015136726654569471,0.0015201918878775076,0.0015281747141687012,0.0015111340042611723,0.0015169522211080204,0.0015130190800439845,theme_1,0.8353593516080601
CAG,2023,0.0023211257383738033,0.0014981072555119753,0.4006354542023617,0.046974907018858106,0.03942775077229312,0.049107627543475314,0.038933305880548434,0.047425099152542914,0.039206989751887175,0.05336861645203174,0.05179012127361278,0.038622514248717404,0.03981046447295117,0.033517991971891516,0.03483001183118473,theme_2,0.4006354542023617
CAH,2023,2.510230167754005e-309,1.0,1.18941150915857e-309,1.199788491634805e-309,1.19549177136506e-309,1.20264628706221e-309,1.201558111268067e-309,1.20079615662944e-309,1.20813279671656e-309,1.201828497736245e-309,1.20697625356195e-309,1.213330046354646e-309,1.199743696634963e-309,1.204314557883347e-309,1.201221010194393e-309,theme_1,1.0
CARR,2023,1.900630188028797e-309,1.20807615868567e-309,4.514442212989303e-308,3.446624634218475e-308,4.602645982011662e-308,6.158648325118739e-308,3.469087089496326e-308,4.235339803028118e-308,3.8926216023611444e-308,5.59471553633846e-308,1.0,7.076953515342156e-308,3.3617461251997996e-308,3.049731779553477e-308,3.5088111888185586e-308,theme_10,1.0
CASY,2023,1.8401431970383e-309,1.188945442947492e-309,1.0,3.5347407148674296e-308,3.129205202210533e-308,3.622535248099488e-308,3.1086644003198167e-308,3.6368072549712656e-308,2.879423368545305e-308,3.8682398389610837e-308,4.048011671516042e-308,2.9611572360551977e-308,2.899105627511188e-308,2.4830680091767034e-308,2.570832060569436e-308,theme_2,1.0
CAT,2023,0.002684818022335672,0.0017029277683093362,0.060591069385058094,0.05113064400351843,0.07577216977157249,0.09061036001827243,0.048280681443465714,0.059184379981195856,0.0748094463532306,0.09153848982323219,0.11190876432162539,0.11436114957764176,0.07499956147422945,0.05463457468806713,0.06840470478962525,theme_11,0.11436114957764176
CB,2023,0.002303860983102458,0.001459372613206451,0.05194329364755322,0.050438203060308134,0.07665169589626994,0.23995755520695466,0.05067790103799365,0.07776042601937658,0.06322010958271798,0.057052942173004335,0.11008388469113746,0.057062416429554015,0.052550632201106506,0.04933781690340549,0.05117056234689877,theme_5,0.23995755520695466
CBOE,2023,0.0013639347284999167,0.0008594869712515686,0.023222985780742566,0.029362077143619183,0.030184311359822465,0.031462577361875806,0.04259513607276234,0.08344028810132513,0.03811952475660321,0.02330884832527238,0.026335589188177657,0.01968857418527193,0.02809586775341628,0.045382821085647694,0.03410383018282649,theme_7,0.08344028810132513
CBRE,2023,0.00173200985026993,0.0011008502870130893,0.032649393507666935,0.029441738141734217,0.15495876016060997,0.07100150333981631,0.02950572734413136,0.03763532978495185,0.04147291471587205,0.03889682144596246,0.05487019316657303,0.04189514312149785,0.036753095716316436,0.03163021565827442,0.04045295953289705,theme_4,0.15495876016060997
CCI,2023,0.001986813613230058,0.0012694073685220334,0.03929991990671118,0.039816914919449324,0.053183546898836566,0.06400234181939572,0.02832270822295137,0.033631389379082006,0.04554423544003062,0.11001489074432301,0.06303743528398402,0.13480790712122226,0.05799416425494592,0.037759089894727524,0.06516850021018802,theme_11,0.13480790712122226
CCL,2023,0.0008384254010036032,0.0005344283121425778,0.02129131107825365,0.01621555071287875,0.02078333071604171,0.02500357038705422,0.016096636542242186,0.021040056348319923,0.019955738775258088,0.023320653034521535,0.03517631105706339,0.019399181307874592,0.016820451617974557,0.016448495048770932,0.017249800058285178,theme_10,0.03517631105706339
CDNS,2023,0.0020515289204345384,0.0012956336858331637,0.03147885255860562,0.03445962867224991,0.043604416483128995,0.05240691036084444,0.028027128222357308,0.034493307099293595,0.09985865978974331,0.06436899897120431,0.04679338235606758,0.06091653274562652,0.062317352735466715,0.050339213664660105,0.06428322153834844,theme_8,0.09985865978974331
CDW,2023,1.887514796495875e-309,1.20034485927805e-309,3.134712814073857e-308,3.91720018766383e-308,4.4101282555171783e-308,4.960877074005029e-308,2.6881179054828847e-308,3.333870601204443e-308,9.685190725458373e-308,5.713099889632789e-308,3.454208016596869e-308,4.787564956595418e-308,1.0,7.567713627061663e-308,1.025208506040536e-307,theme_12,1.0
CEG,2023,1.90771499866286e-309,1.202566422412163e-309,2.927159683379212e-308,2.62309931245656e-308,3.1067763695819415e-308,3.0755351410991354e-308,1.0,1.1005424875216205e-307,2.8093155585052326e-308,2.197802581922701e-308,3.1078676853866956e-308,2.053881580241972e-308,2.4416618873434856e-308,2.792324638381912e-308,2.411311073221134e-308,theme_6,1.0
CF,2023,0.0019125816619874187,0.001212581245609581,0.04308259389153116,0.038342956020365415,0.048994002590918094,0.0678342289101783,0.03365532739501064,0.04205200621750428,0.06718735197652934,0.07027219258168863,0.07478695102649363,0.08498256994165473,0.05156451132292546,0.040723210108236284,0.05005961107924869,theme_11,0.08498256994165473
CFG,2023,1.896864707245286e-309,1.198306022760867e-309,3.4648352443031464e-308,3.5113118373046326e-308,3.9318189409270617e-308,4.01233461660383e-308,1.2550465655130308e-307,1.0,3.938050221114751e-308,2.85877444165619e-308,3.682043229571602e-308,2.4706912812857673e-308,3.2719340815211845e-308,4.158995666115092e-308,3.476214291365743e-308,theme_7,1.0
CHD,2023,2.51040421754273e-309,1.0,1.18997892827848e-309,1.200486433050796e-309,1.19604683884796e-309,1.203274493537767e-309,1.202033979657525e-309,1.201285277945816e-309,1.20861542400121e-309,1.202435593786517e-309,1.207594392907936e-309,1.213976990927033e-309,1.20030638793798e-309,1.20481208729787e-309,1.20178664836254e-309,theme_1,1.0
CHRW,2023,1.89911158860692e-309,1.20715750214125e-309,4.54417557134817e-308,3.514738825909149e-308,4.676572174671635e-308,6.700675301504925e-308,3.507995038566805e-308,4.3711962698376607e-308,3.921739412298628e-308,5.455652295637618e-308,1.0,6.892793257309476e-308,3.383478291467786e-308,3.0867504086767425e-308,3.5400814299627795e-308,theme_10,1.0
CHTR,2023,0.0019073916338802547,0.0012097201592652276,0.03122611621341019,0.04281149924220979,0.05224150646375469,0.05447139678961013,0.030084776614041003,0.03994576753795748,0.0773467930785635,0.05836614449732432,0.038640698261078625,0.04400885643935461,0.08133447103553776,0.1008307664515715,0.1926893500495862,theme_14,0.1926893500495862
CI,2023,0.9002015957166257,0.006665066342008777,0.004881818262286609,0.004972451226681335,0.004993508865431694,0.0050310982987666905,0.005050227533203386,0.0050493877201175045,0.005066994020826857,0.004973371574470873,0.005033293119717532,0.0050543009193575,0.0050059202441452115,0.0050685651119707015,0.005028455602981366,theme_0,0.9002015957166257
CIEN,2023,0.0022403608701691657,0.001422784865228836,0.03494798845434145,0.03630333206413888,0.04584600174607276,0.057027661222150756,0.02676615856960668,0.03162739780149623,0.04984723962434348,0.10472407156345453,0.059698472760924035,0.18533992991185103,0.055707991335741225,0.036726505562669286,0.05997195200690452,theme_11,0.18533992991185103
CINF,2023,0.0025535631411676717,0.0016184382440498067,0.059088678338843674,0.053601417488808346,0.07670014414606224,0.19734066357113123,0.06632795577254978,0.11249843641994904,0.06265625105226648,0.054092213859924576,0.10038388860009537,0.052072516372333205,0.051151306345845464,0.05119289044226292,0.0503923089972998,theme_5,0.19734066357113123
CL,2023,0.001429152512849288,0.0009190807747957414,0.09145537972962782,0.040323255001965916,0.025090571993471283,0.03613220726525083,0.02444911208291276,0.03046608975127326,0.023292090141634778,0.03269483397674334,0.03388380212676999,0.0263419699014585,0.02482515434490697,0.021077058546542186,0.021848445776638057,theme_2,0.09145537972962782
CLX,2023,1.91330749484365e-309,1.20823698409375e-309,3.0897782398772396e-308,3.6068480265660417e-308,4.243841050779145e-308,4.686639577635402e-308,3.2788339325923413e-308,4.404324940777969e-308,1.0,4.367870517986027e-308,3.677956802862714e-308,3.5928784686112945e-308,7.648861453545632e-308,1.0101606375359064e-307,8.492515810682227e-308,theme_8,1.0
CMCSA,2023,1.868199288191266e-309,1.197004955544466e-309,3.894848587688336e-308,3.5999330168542336e-308,4.234027561685208e-308,4.965551315003557e-308,2.666171959723295e-308,3.1141885080525413e-308,4.046735608071027e-308,1.0,5.933393275777777e-308,7.691369450003402e-308,4.310600204150605e-308,3.339531741638372e-308,4.989935992743462e-308,theme_9,1.0
CME,2023,0.0009885793192428917,0.0006238115142492982,0.01942078071672094,0.027724025427227943,0.025505771862579064,0.027860083381687877,0.025511509234112405,0.03940999631208012,0.04041420043830276,0.022208620705375354,0.021535375724237256,0.018006628145899088,0.027809548328267493,0.05307013038263982,0.03749752150567511,theme_13,0.05307013038263982
CMG,2023,0.0017706221906096315,0.0011180768382357833,0.032451066583688626,0.033681280198997396,0.040104296512149466,0.052314582970960435,0.05524733244848087,0.1104939864320116,0.05533644318772644,0.03193490831945866,0.04038250988473997,0.027571295557425622,0.04265727645642077,0.049037945022476326,0.04055993054042381,theme_7,0.1104939864320116
CMI,2023,0.0022688465527814345,0.001439603554463351,0.05307842844941948,0.03997722417859023,0.05435391500891484,0.06737523948766355,0.04402225787022104,0.05340436321490226,0.04768443396827755,0.06291656963094015,0.23057418145044156,0.0741297319792348,0.04239533897537928,0.03783849496177007,0.041825705071140036,theme_10,0.23057418145044156
CMS,2023,1.903265732203936e-309,1.20087030758369e-309,2.904830879339336e-308,2.5848882025918363e-308,3.2221264979611156e-308,3.028193269977645e-308,1.0,1.1575161015127748e-307,2.763269974746962e-308,2.1945427720373543e-308,3.0560192189422073e-308,2.034383479170089e-308,2.4018855613897206e-308,2.7979144017159947e-308,2.425451633101131e-308,theme_6,1.0
CNC,2023,0.002087907305979949,0.0013299223797199821,0.03786096569046408,0.04743845896273022,0.0479510001701669,0.061582678691193875,0.029577360607261037,0.036385136513663006,0.06940116220674591,0.07106954070856103,0.0427179496560854,0.0672810492252055,0.3007894703129804,0.061905790139484405,0.09255300618306549,theme_12,0.3007894703129804
CNP,2023,0.0013432084805641573,0.0008489801192405574,0.02665352573842254,0.024203576577097152,0.02980895441012199,0.030305521139004928,0.14888933064548965,0.16006297895702992,0.02526331301006579,0.020148631100922226,0.02900069527437161,0.018345215702122372,0.021545536291553126,0.025229570107267386,0.022121644321373066,theme_7,0.16006297895702992
COF,2023,0.8773827515133189,0.005630796616620294,0.004097631665266028,0.004172843571040145,0.004191072711079912,0.004222267720411632,0.004238460218180046,0.004237621280424799,0.0042526908655111635,0.004174169851307503,0.004224258254780856,0.004241994384370293,0.004201344776530271,0.004253393552001924,0.004219882434156411,theme_0,0.8773827515133189
COHR,2023,0.002755079703412499,0.001752808703356886,0.05697982531637006,0.04889063623662988,0.059126836950864486,0.07307858190607136,0.042697011878205494,0.05026004425677774,0.054264378335283824,0.12248365205548481,0.1524070441141788,0.11415999554344777,0.0540379186144059,0.04457117447999424,0.05541720574372451,theme_10,0.1524070441141788
COIN,2023,0.0008856639850618871,0.0005586291103069553,0.01584309659936647,0.0217939398147108,0.023513771407746232,0.02507355472652194,0.016243366106710802,0.0211057770006358,0.0428611943687347,0.025628423073848997,0.019335290993429476,0.020498289316144506,0.03390627689667556,0.050170195486208526,0.06090260834653888,theme_14,0.06090260834653888
COO,2023,0.0016558479413407384,0.0010487011296217124,0.02946207180055881,0.03645226679784809,0.049307889753223505,0.050109568861892294,0.026929254519137476,0.03350231246653984,0.07703804895195286,0.05706798068183015,0.037423108059932784,0.051558033286867894,0.11005375443750273,0.0655490883542738,0.11132833357907342,theme_14,0.11132833357907342
COP,2023,0.0029558435431755164,0.884137047669302,0.0013991643654211558,0.0014113605386629256,0.0014062988411618399,0.0014146884227912101,0.0014135075767335882,0.0014125864128147828,0.001421206041096434,0.0014137319864995159,0.0014197934895474361,0.0014272771253651814,0.001411321413940741,0.0014167113058146136,0.0014130372431517748,theme_1,0.884137047669302
