ticker,year,filing_date,text_path,char_count,extraction_method,status
MOS,2023,2024-02-22,data\edgar\filings\MOS_2023.txt,30000,item1_start_only,ok
MPC,2019,2020-02-28,data\edgar\filings\MPC_2019.txt,3441,item1_extracted,ok
MPC,2021,2022-02-24,data\edgar\filings\MPC_2021.txt,3339,item1_extracted,ok
MPC,2023,2024-02-28,data\edgar\filings\MPC_2023.txt,3485,item1_extracted,ok
MPWR,2019,2020-02-28,data\edgar\filings\MPWR_2019.txt,29999,item1_start_only,ok
MPWR,2021,2022-02-25,data\edgar\filings\MPWR_2021.txt,29999,item1_start_only,ok
MPWR,2023,2024-02-29,data\edgar\filings\MPWR_2023.txt,30000,item1_start_only,ok
MRK,2019,2020-02-26,data\edgar\filings\MRK_2019.txt,30000,cached,ok
MRK,2021,2022-02-25,data\edgar\filings\MRK_2021.txt,30000,cached,ok
MRK,2023,2024-02-26,data\edgar\filings\MRK_2023.txt,30000,cached,ok
MRNA,2019,2020-02-27,data\edgar\filings\MRNA_2019.txt,30000,item1_extracted,ok
MRNA,2021,2022-02-25,data\edgar\filings\MRNA_2021.txt,30000,item1_extracted,ok
MRNA,2023,2024-02-23,data\edgar\filings\MRNA_2023.txt,30000,item1_extracted,ok
MRSH,2019,2020-02-20,data\edgar\filings\MRSH_2019.txt,30000,item1_extracted,ok
MRSH,2021,2022-02-16,data\edgar\filings\MRSH_2021.txt,30000,item1_extracted,ok
MRSH,2023,2024-02-12,data\edgar\filings\MRSH_2023.txt,30000,item1_extracted,ok
MS,2019,2020-02-27,data\edgar\filings\MS_2019.txt,30000,cached,ok
MS,2021,2022-02-24,data\edgar\filings\MS_2021.txt,30000,cached,ok
MS,2023,2024-02-22,data\edgar\filings\MS_2023.txt,30000,cached,ok
MSCI,2019,2020-02-18,data\edgar\filings\MSCI_2019.txt,30000,item1_extracted,ok
MSCI,2021,2022-02-11,data\edgar\filings\MSCI_2021.txt,30000,item1_extracted,ok
MSCI,2023,2024-02-09,data\edgar\filings\MSCI_2023.txt,30000,item1_extracted,ok
MSFT,2019,2020-07-30,data\edgar\filings\MSFT_2019.txt,30000,cached,ok
MSFT,2021,2022-07-28,data\edgar\filings\MSFT_2021.txt,30000,cached,ok
MSFT,2023,2024-07-30,data\edgar\filings\MSFT_2023.txt,29999,cached,ok
MSI,2019,2020-02-14,data\edgar\filings\MSI_2019.txt,431,item1_extracted,ok
MSI,2021,2022-02-16,data\edgar\filings\MSI_2021.txt,327,item1_extracted,ok
MSI,2023,2024-02-15,data\edgar\filings\MSI_2023.txt,316,item1_extracted,ok
MTB,2019,2020-02-20,data\edgar\filings\MTB_2019.txt,1344,item1_extracted,ok
MTB,2021,2022-02-16,data\edgar\filings\MTB_2021.txt,798,item1_extracted,ok
MTB,2023,2024-02-21,data\edgar\filings\MTB_2023.txt,813,item1_extracted,ok
MTD,2019,2020-02-07,data\edgar\filings\MTD_2019.txt,30000,item1_extracted,ok
MTD,2021,2022-02-11,data\edgar\filings\MTD_2021.txt,30000,item1_extracted,ok
MTD,2023,2024-02-09,data\edgar\filings\MTD_2023.txt,30000,item1_extracted,ok
MU,2019,2020-10-19,data\edgar\filings\MU_2019.txt,2271,item1_extracted,ok
MU,2021,2022-10-07,data\edgar\filings\MU_2021.txt,6294,item1_extracted,ok
MU,2023,2024-10-04,data\edgar\filings\MU_2023.txt,5324,item1_extracted,ok
NCLH,2019,2020-02-27,data\edgar\filings\NCLH_2019.txt,30000,item1_extracted,ok
NCLH,2021,2022-03-01,data\edgar\filings\NCLH_2021.txt,29482,item1_extracted,ok
NCLH,2023,2024-02-28,data\edgar\filings\NCLH_2023.txt,30000,item1_extracted,ok
NDAQ,2019,2020-02-25,data\edgar\filings\NDAQ_2019.txt,7888,item1_extracted,ok
NDAQ,2021,2022-02-23,data\edgar\filings\NDAQ_2021.txt,8189,item1_extracted,ok
NDAQ,2023,2024-02-21,data\edgar\filings\NDAQ_2023.txt,8506,item1_extracted,ok
NDSN,2019,2020-12-18,data\edgar\filings\NDSN_2019.txt,369,item1_extracted,ok
NDSN,2021,2022-12-19,data\edgar\filings\NDSN_2021.txt,338,item1_extracted,ok
NDSN,2023,2024-12-18,data\edgar\filings\NDSN_2023.txt,339,item1_extracted,ok
NEE,2019,2020-02-14,data\edgar\filings\NEE_2019.txt,2069,cached,ok
NEE,2021,2022-02-18,data\edgar\filings\NEE_2021.txt,2141,cached,ok
NEE,2023,2024-02-16,data\edgar\filings\NEE_2023.txt,2167,cached,ok
NEM,2019,2020-02-20,data\edgar\filings\NEM_2019.txt,281,item1_extracted,ok
NEM,2021,2022-02-24,data\edgar\filings\NEM_2021.txt,269,item1_extracted,ok
NEM,2023,2024-02-29,data\edgar\filings\NEM_2023.txt,269,item1_extracted,ok
NFLX,2019,2020-01-29,data\edgar\filings\NFLX_2019.txt,8904,cached,ok
NFLX,2021,2022-01-27,data\edgar\filings\NFLX_2021.txt,15881,cached,ok
NFLX,2023,2024-01-26,data\edgar\filings\NFLX_2023.txt,14785,cached,ok
NI,2019,2020-02-28,data\edgar\filings\NI_2019.txt,25125,item1_extracted,ok
NI,2021,2022-02-23,data\edgar\filings\NI_2021.txt,30000,item1_extracted,ok
NI,2023,2024-02-21,data\edgar\filings\NI_2023.txt,30000,item1_extracted,ok
NKE,2019,2020-07-24,data\edgar\filings\NKE_2019.txt,321,item1_extracted,ok
NKE,2021,2022-07-21,data\edgar\filings\NKE_2021.txt,302,item1_extracted,ok
NKE,2023,2024-07-25,data\edgar\filings\NKE_2023.txt,339,item1_extracted,ok
NOC,2019,2020-01-30,data\edgar\filings\NOC_2019.txt,30000,item1_extracted,ok
NOC,2021,2022-01-27,data\edgar\filings\NOC_2021.txt,30000,item1_extracted,ok
NOC,2023,2024-01-25,data\edgar\filings\NOC_2023.txt,30000,item1_extracted,ok
NOW,2019,2020-02-20,data\edgar\filings\NOW_2019.txt,30000,item1_extracted,ok
NOW,2021,2022-02-03,data\edgar\filings\NOW_2021.txt,30000,item1_extracted,ok
NOW,2023,2024-01-25,data\edgar\filings\NOW_2023.txt,30000,item1_extracted,ok
NRG,2019,2020-02-27,data\edgar\filings\NRG_2019.txt,30000,item1_extracted,ok
NRG,2021,2022-02-24,data\edgar\filings\NRG_2021.txt,30000,item1_extracted,ok
NRG,2023,2024-02-28,data\edgar\filings\NRG_2023.txt,30000,item1_extracted,ok
NSC,2019,2020-02-06,data\edgar\filings\NSC_2019.txt,12898,item1_extracted,ok
NSC,2021,2022-02-04,data\edgar\filings\NSC_2021.txt,16324,item1_extracted,ok
NSC,2023,2024-02-05,data\edgar\filings\NSC_2023.txt,17596,item1_extracted,ok
NTAP,2019,2020-06-15,data\edgar\filings\NTAP_2019.txt,30000,item1_extracted,ok
NTAP,2021,2022-06-16,data\edgar\filings\NTAP_2021.txt,30000,item1_extracted,ok
NTAP,2023,2024-06-10,data\edgar\filings\NTAP_2023.txt,30000,item1_extracted,ok
NTRS,2019,2020-02-25,data\edgar\filings\NTRS_2019.txt,30000,item1_extracted,ok
NTRS,2021,2022-02-28,data\edgar\filings\NTRS_2021.txt,30000,item1_extracted,ok
NTRS,2023,2024-02-27,data\edgar\filings\NTRS_2023.txt,30000,item1_extracted,ok
NUE,2019,2020-02-28,data\edgar\filings\NUE_2019.txt,30000,item1_extracted,ok
NUE,2021,2022-02-28,data\edgar\filings\NUE_2021.txt,30000,item1_extracted,ok
NUE,2023,2024-02-27,data\edgar\filings\NUE_2023.txt,30000,item1_extracted,ok
NVDA,2019,2020-02-20,data\edgar\filings\NVDA_2019.txt,30000,cached,ok
NVDA,2021,2022-03-18,data\edgar\filings\NVDA_2021.txt,30000,cached,ok
NVDA,2023,2024-02-21,data\edgar\filings\NVDA_2023.txt,30000,cached,ok
NVR,2019,2020-02-19,data\edgar\filings\NVR_2019.txt,19022,item1_extracted,ok
NVR,2021,2022-02-16,data\edgar\filings\NVR_2021.txt,21060,item1_extracted,ok
NVR,2023,2024-02-14,data\edgar\filings\NVR_2023.txt,20151,item1_extracted,ok
NWS,2019,2020-08-11,data\edgar\filings\NWS_2019.txt,8539,item1_extracted,ok
NWS,2021,2022-08-12,data\edgar\filings\NWS_2021.txt,7688,item1_extracted,ok
NWS,2023,2024-08-13,data\edgar\filings\NWS_2023.txt,7798,item1_extracted,ok
NWSA,2019,2020-08-11,data\edgar\filings\NWSA_2019.txt,8539,item1_extracted,ok
NWSA,2021,2022-08-12,data\edgar\filings\NWSA_2021.txt,7688,item1_extracted,ok
NWSA,2023,2024-08-13,data\edgar\filings\NWSA_2023.txt,7798,item1_extracted,ok
NXPI,2019,2020-02-27,data\edgar\filings\NXPI_2019.txt,2573,item1_extracted,ok
NXPI,2021,2022-02-24,data\edgar\filings\NXPI_2021.txt,2755,item1_extracted,ok
NXPI,2023,2024-02-22,data\edgar\filings\NXPI_2023.txt,2663,item1_extracted,ok
O,2019,2020-02-24,data\edgar\filings\O_2019.txt,30000,full_text_fallback,ok
O,2021,2022-02-23,data\edgar\filings\O_2021.txt,30000,full_text_fallback,ok
O,2023,2024-02-21,data\edgar\filings\O_2023.txt,30000,full_text_fallback,ok
ODFL,2019,2020-02-26,data\edgar\filings\ODFL_2019.txt,27839,item1_extracted,ok
ODFL,2021,2022-02-23,data\edgar\filings\ODFL_2021.txt,28192,item1_extracted,ok
ODFL,2023,2024-02-26,data\edgar\filings\ODFL_2023.txt,27191,item1_extracted,ok
OKE,2019,2020-02-25,data\edgar\filings\OKE_2019.txt,30000,item1_extracted,ok
OKE,2021,2022-03-01,data\edgar\filings\OKE_2021.txt,30000,item1_extracted,ok
OKE,2023,2024-02-27,data\edgar\filings\OKE_2023.txt,9447,item1_extracted,ok
OMC,2019,2020-02-11,data\edgar\filings\OMC_2019.txt,14145,item1_extracted,ok
OMC,2021,2022-02-09,data\edgar\filings\OMC_2021.txt,13713,item1_extracted,ok
OMC,2023,2024-02-07,data\edgar\filings\OMC_2023.txt,16389,item1_extracted,ok
ON,2019,2020-02-19,data\edgar\filings\ON_2019.txt,448,item1_extracted,ok
ON,2021,2022-02-14,data\edgar\filings\ON_2021.txt,268,item1_extracted,ok
ON,2023,2024-02-05,data\edgar\filings\ON_2023.txt,272,item1_extracted,ok
ORCL,2019,2020-06-22,data\edgar\filings\ORCL_2019.txt,18290,cached,ok
ORCL,2021,2022-06-21,data\edgar\filings\ORCL_2021.txt,17970,cached,ok
ORCL,2023,2024-06-20,data\edgar\filings\ORCL_2023.txt,30000,cached,ok
ORLY,2019,2020-02-28,data\edgar\filings\ORLY_2019.txt,30000,item1_extracted,ok
ORLY,2021,2022-02-28,data\edgar\filings\ORLY_2021.txt,30000,item1_extracted,ok
ORLY,2023,2024-02-28,data\edgar\filings\ORLY_2023.txt,30000,item1_extracted,ok
OTIS,2021,2022-02-04,data\edgar\filings\OTIS_2021.txt,30000,item1_start_only,ok
OTIS,2023,2024-02-02,data\edgar\filings\OTIS_2023.txt,29999,item1_start_only,ok
OXY,2019,2020-02-28,data\edgar\filings\OXY_2019.txt,30000,full_text_fallback,ok
OXY,2021,2022-02-24,data\edgar\filings\OXY_2021.txt,30000,full_text_fallback,ok
OXY,2023,2024-02-14,data\edgar\filings\OXY_2023.txt,30000,full_text_fallback,ok
PANW,2019,2020-09-04,data\edgar\filings\PANW_2019.txt,30000,item1_extracted,ok
PANW,2021,2022-09-06,data\edgar\filings\PANW_2021.txt,30000,item1_extracted,ok
PANW,2023,2024-09-06,data\edgar\filings\PANW_2023.txt,30000,item1_extracted,ok
PAYX,2019,2020-07-17,data\edgar\filings\PAYX_2019.txt,30000,item1_extracted,ok
PAYX,2021,2022-07-15,data\edgar\filings\PAYX_2021.txt,30000,item1_extracted,ok
PAYX,2023,2024-07-11,data\edgar\filings\PAYX_2023.txt,30000,item1_extracted,ok
PCAR,2019,2020-02-19,data\edgar\filings\PCAR_2019.txt,23519,item1_extracted,ok
PCAR,2021,2022-02-23,data\edgar\filings\PCAR_2021.txt,30000,item1_extracted,ok
PCAR,2023,2024-02-21,data\edgar\filings\PCAR_2023.txt,30000,item1_start_only,ok
PCG,2019,2020-02-18,data\edgar\filings\PCG_2019.txt,30000,item1_start_only,ok
PCG,2021,2022-02-10,data\edgar\filings\PCG_2021.txt,30000,item1_start_only,ok
PCG,2023,2024-02-22,data\edgar\filings\PCG_2023.txt,30000,item1_start_only,ok
PEG,2019,2020-02-26,data\edgar\filings\PEG_2019.txt,30000,item1_start_only,ok
PEG,2021,2022-02-24,data\edgar\filings\PEG_2021.txt,30000,item1_start_only,ok
PEG,2023,2024-02-26,data\edgar\filings\PEG_2023.txt,30000,item1_start_only,ok
PEP,2019,2020-02-13,data\edgar\filings\PEP_2019.txt,2525,cached,ok
PEP,2021,2022-02-10,data\edgar\filings\PEP_2021.txt,2571,cached,ok
PEP,2023,2024-02-09,data\edgar\filings\PEP_2023.txt,2597,cached,ok
PFE,2019,2020-02-27,data\edgar\filings\PFE_2019.txt,548,item1_extracted,ok
PFE,2021,2022-02-24,data\edgar\filings\PFE_2021.txt,397,item1_extracted,ok
PFE,2023,2024-02-22,data\edgar\filings\PFE_2023.txt,396,item1_extracted,ok
PFG,2019,2020-02-14,data\edgar\filings\PFG_2019.txt,2931,item1_extracted,ok
PFG,2021,2022-02-11,data\edgar\filings\PFG_2021.txt,2895,item1_extracted,ok
PFG,2023,2024-02-20,data\edgar\filings\PFG_2023.txt,2921,item1_extracted,ok
PG,2019,2020-08-06,data\edgar\filings\PG_2019.txt,9321,cached,ok
PG,2021,2022-08-05,data\edgar\filings\PG_2021.txt,9862,cached,ok
PG,2023,2024-08-05,data\edgar\filings\PG_2023.txt,16031,cached,ok
PGR,2019,2020-03-02,data\edgar\filings\PGR_2019.txt,30000,item1_extracted,ok
PGR,2021,2022-02-28,data\edgar\filings\PGR_2021.txt,30000,item1_extracted,ok
PGR,2023,2024-02-26,data\edgar\filings\PGR_2023.txt,30000,item1_extracted,ok
PH,2019,2020-08-26,data\edgar\filings\PH_2019.txt,19293,item1_extracted,ok
PH,2021,2022-08-24,data\edgar\filings\PH_2021.txt,19522,item1_extracted,ok
PH,2023,2024-08-22,data\edgar\filings\PH_2023.txt,15350,item1_extracted,ok
PHM,2019,2020-01-30,data\edgar\filings\PHM_2019.txt,30000,full_text_fallback,ok
PHM,2021,2022-02-07,data\edgar\filings\PHM_2021.txt,30000,full_text_fallback,ok
PHM,2023,2024-02-05,data\edgar\filings\PHM_2023.txt,30000,full_text_fallback,ok
PKG,2019,2020-02-26,data\edgar\filings\PKG_2019.txt,30000,item1_start_only,ok
PKG,2021,2022-02-24,data\edgar\filings\PKG_2021.txt,29999,item1_start_only,ok
PKG,2023,2024-02-29,data\edgar\filings\PKG_2023.txt,30000,item1_start_only,ok
PLD,2019,2020-02-11,data\edgar\filings\PLD_2019.txt,24562,item1_extracted,ok
PLD,2021,2022-02-09,data\edgar\filings\PLD_2021.txt,30000,item1_extracted,ok
PLD,2023,2024-02-13,data\edgar\filings\PLD_2023.txt,30000,item1_extracted,ok
PLTR,2021,2022-02-24,data\edgar\filings\PLTR_2021.txt,30000,item1_extracted,ok
PLTR,2023,2024-02-20,data\edgar\filings\PLTR_2023.txt,30000,item1_extracted,ok
PM,2019,2020-02-07,data\edgar\filings\PM_2019.txt,22171,cached,ok
PM,2021,2022-02-11,data\edgar\filings\PM_2021.txt,23755,cached,ok
PM,2023,2024-02-08,data\edgar\filings\PM_2023.txt,26473,cached,ok
PNC,2019,2020-03-02,data\edgar\filings\PNC_2019.txt,30000,item1_extracted,ok
PNC,2021,2022-02-25,data\edgar\filings\PNC_2021.txt,30000,item1_extracted,ok
PNC,2023,2024-02-21,data\edgar\filings\PNC_2023.txt,30000,item1_extracted,ok
PNR,2019,2020-02-25,data\edgar\filings\PNR_2019.txt,17890,item1_extracted,ok
PNR,2021,2022-02-22,data\edgar\filings\PNR_2021.txt,19156,item1_extracted,ok
PNR,2023,2024-02-20,data\edgar\filings\PNR_2023.txt,22012,item1_extracted,ok
PNW,2019,2020-02-21,data\edgar\filings\PNW_2019.txt,30000,item1_extracted,ok
PNW,2021,2022-02-25,data\edgar\filings\PNW_2021.txt,30000,item1_extracted,ok
PNW,2023,2024-02-27,data\edgar\filings\PNW_2023.txt,30000,item1_extracted,ok
PODD,2019,2020-02-26,data\edgar\filings\PODD_2019.txt,30000,item1_extracted,ok
PODD,2021,2022-02-24,data\edgar\filings\PODD_2021.txt,30000,item1_extracted,ok
PODD,2023,2024-02-23,data\edgar\filings\PODD_2023.txt,30000,item1_extracted,ok
POOL,2019,2020-02-27,data\edgar\filings\POOL_2019.txt,30000,item1_extracted,ok
POOL,2021,2022-02-25,data\edgar\filings\POOL_2021.txt,30000,item1_extracted,ok
POOL,2023,2024-02-27,data\edgar\filings\POOL_2023.txt,30000,item1_extracted,ok
PPG,2019,2020-02-20,data\edgar\filings\PPG_2019.txt,25131,item1_extracted,ok
PPG,2021,2022-02-17,data\edgar\filings\PPG_2021.txt,30000,item1_extracted,ok
PPG,2023,2024-02-15,data\edgar\filings\PPG_2023.txt,28600,item1_extracted,ok
PPL,2019,2020-02-14,data\edgar\filings\PPL_2019.txt,30000,item1_extracted,ok
PPL,2021,2022-02-18,data\edgar\filings\PPL_2021.txt,30000,item1_extracted,ok
PPL,2023,2024-02-16,data\edgar\filings\PPL_2023.txt,30000,item1_extracted,ok
PRU,2019,2020-02-14,data\edgar\filings\PRU_2019.txt,30000,item1_extracted,ok
PRU,2021,2022-02-17,data\edgar\filings\PRU_2021.txt,30000,item1_extracted,ok
PRU,2023,2024-02-21,data\edgar\filings\PRU_2023.txt,30000,item1_extracted,ok
PSA,2019,2020-02-25,data\edgar\filings\PSA_2019.txt,30000,item1_extracted,ok
PSA,2021,2022-02-22,data\edgar\filings\PSA_2021.txt,30000,item1_extracted,ok
PSA,2023,2024-02-20,data\edgar\filings\PSA_2023.txt,30000,item1_extracted,ok
PSX,2019,2020-02-21,data\edgar\filings\PSX_2019.txt,30000,full_text_fallback,ok
PSX,2021,2022-02-18,data\edgar\filings\PSX_2021.txt,30000,full_text_fallback,ok
PSX,2023,2024-02-21,data\edgar\filings\PSX_2023.txt,30000,full_text_fallback,ok
PTC,2019,2020-11-20,data\edgar\filings\PTC_2019.txt,1780,item1_extracted,ok
PTC,2021,2022-11-15,data\edgar\filings\PTC_2021.txt,30000,item1_start_only,ok
PTC,2023,2024-11-14,data\edgar\filings\PTC_2023.txt,2770,item1_extracted,ok
PWR,2019,2020-02-28,data\edgar\filings\PWR_2019.txt,25824,item1_extracted,ok
PWR,2021,2022-02-25,data\edgar\filings\PWR_2021.txt,6035,item1_extracted,ok
PWR,2023,2024-02-22,data\edgar\filings\PWR_2023.txt,6036,item1_extracted,ok
PYPL,2019,2020-02-06,data\edgar\filings\PYPL_2019.txt,4431,item1_extracted,ok
PYPL,2021,2022-02-03,data\edgar\filings\PYPL_2021.txt,3139,item1_extracted,ok
PYPL,2023,2024-02-08,data\edgar\filings\PYPL_2023.txt,3106,item1_extracted,ok
QCOM,2019,2020-11-04,data\edgar\filings\QCOM_2019.txt,3286,cached,ok
QCOM,2021,2022-11-02,data\edgar\filings\QCOM_2021.txt,9640,cached,ok
QCOM,2023,2024-11-06,data\edgar\filings\QCOM_2023.txt,9581,cached,ok
RCL,2019,2020-02-25,data\edgar\filings\RCL_2019.txt,27707,item1_extracted,ok
RCL,2021,2022-03-01,data\edgar\filings\RCL_2021.txt,9360,item1_extracted,ok
RCL,2023,2024-02-21,data\edgar\filings\RCL_2023.txt,30000,item1_extracted,ok
REG,2019,2020-02-18,data\edgar\filings\REG_2019.txt,20480,item1_extracted,ok
REG,2021,2022-02-17,data\edgar\filings\REG_2021.txt,30000,item1_start_only,ok
REG,2023,2024-02-16,data\edgar\filings\REG_2023.txt,30000,item1_start_only,ok
REGN,2019,2020-02-07,data\edgar\filings\REGN_2019.txt,30000,item1_extracted,ok
REGN,2021,2022-02-07,data\edgar\filings\REGN_2021.txt,30000,item1_extracted,ok
REGN,2023,2024-02-05,data\edgar\filings\REGN_2023.txt,30000,item1_extracted,ok
RF,2019,2020-02-21,data\edgar\filings\RF_2019.txt,8696,item1_extracted,ok
RF,2021,2022-02-24,data\edgar\filings\RF_2021.txt,9986,item1_extracted,ok
RF,2023,2024-02-23,data\edgar\filings\RF_2023.txt,30000,item1_extracted,ok
RJF,2019,2020-11-24,data\edgar\filings\RJF_2019.txt,30000,item1_extracted,ok
RJF,2021,2022-11-22,data\edgar\filings\RJF_2021.txt,30000,item1_extracted,ok
RJF,2023,2024-11-26,data\edgar\filings\RJF_2023.txt,30000,item1_extracted,ok
RL,2019,2020-05-27,data\edgar\filings\RL_2019.txt,30000,item1_extracted,ok
RL,2021,2022-05-24,data\edgar\filings\RL_2021.txt,30000,item1_extracted,ok
RL,2023,2024-05-23,data\edgar\filings\RL_2023.txt,30000,item1_extracted,ok
RMD,2019,2020-08-13,data\edgar\filings\RMD_2019.txt,2786,item1_extracted,ok
RMD,2021,2022-08-12,data\edgar\filings\RMD_2021.txt,2817,item1_extracted,ok
RMD,2023,2024-08-09,data\edgar\filings\RMD_2023.txt,3076,item1_extracted,ok
ROK,2019,2020-11-10,data\edgar\filings\ROK_2019.txt,5148,item1_extracted,ok
ROK,2021,2022-11-08,data\edgar\filings\ROK_2021.txt,5413,item1_extracted,ok
ROK,2023,2024-11-12,data\edgar\filings\ROK_2023.txt,4856,item1_extracted,ok
ROL,2019,2020-02-28,data\edgar\filings\ROL_2019.txt,29999,item1_start_only,ok
ROL,2021,2022-02-25,data\edgar\filings\ROL_2021.txt,30000,item1_extracted,ok
ROL,2023,2024-02-15,data\edgar\filings\ROL_2023.txt,30000,item1_start_only,ok
ROP,2019,2020-02-28,data\edgar\filings\ROP_2019.txt,20964,item1_extracted,ok
ROP,2021,2022-02-22,data\edgar\filings\ROP_2021.txt,18496,item1_extracted,ok
ROP,2023,2024-02-22,data\edgar\filings\ROP_2023.txt,17317,item1_extracted,ok
ROST,2019,2020-03-31,data\edgar\filings\ROST_2019.txt,17777,item1_extracted,ok
ROST,2021,2022-03-29,data\edgar\filings\ROST_2021.txt,20415,item1_extracted,ok
ROST,2023,2024-04-02,data\edgar\filings\ROST_2023.txt,27578,item1_extracted,ok
RSG,2019,2020-02-14,data\edgar\filings\RSG_2019.txt,30000,item1_extracted,ok
RSG,2021,2022-02-11,data\edgar\filings\RSG_2021.txt,30000,item1_extracted,ok
RSG,2023,2024-02-29,data\edgar\filings\RSG_2023.txt,30000,item1_extracted,ok
RTX,2019,2020-02-06,data\edgar\filings\RTX_2019.txt,30000,cached,ok
RTX,2021,2022-02-11,data\edgar\filings\RTX_2021.txt,20476,cached,ok
RTX,2023,2024-02-05,data\edgar\filings\RTX_2023.txt,25620,cached,ok
RVTY,2019,2020-02-25,data\edgar\filings\RVTY_2019.txt,30000,item1_extracted,ok
RVTY,2021,2022-03-03,data\edgar\filings\RVTY_2021.txt,30000,item1_extracted,ok
RVTY,2023,2024-02-27,data\edgar\filings\RVTY_2023.txt,30000,item1_extracted,ok
SATS,2019,2020-02-20,data\edgar\filings\SATS_2019.txt,4572,item1_extracted,ok
SATS,2021,2022-02-24,data\edgar\filings\SATS_2021.txt,4135,item1_extracted,ok
SATS,2023,2024-02-29,data\edgar\filings\SATS_2023.txt,30000,item1_extracted,ok
SBAC,2019,2020-02-24,data\edgar\filings\SBAC_2019.txt,30000,item1_extracted,ok
SBAC,2021,2022-03-01,data\edgar\filings\SBAC_2021.txt,30000,item1_extracted,ok
SBAC,2023,2024-02-28,data\edgar\filings\SBAC_2023.txt,30000,item1_extracted,ok
SBUX,2019,2020-11-12,data\edgar\filings\SBUX_2019.txt,30000,item1_extracted,ok
SBUX,2021,2022-11-18,data\edgar\filings\SBUX_2021.txt,30000,item1_extracted,ok
SBUX,2023,2024-11-20,data\edgar\filings\SBUX_2023.txt,30000,item1_extracted,ok
SCHW,2019,2020-02-26,data\edgar\filings\SCHW_2019.txt,208,item1_extracted,ok
SCHW,2021,2022-02-24,data\edgar\filings\SCHW_2021.txt,235,item1_extracted,ok
SCHW,2023,2024-02-23,data\edgar\filings\SCHW_2023.txt,223,item1_extracted,ok
SHW,2019,2020-02-21,data\edgar\filings\SHW_2019.txt,30000,item1_start_only,ok
SHW,2021,2022-02-17,data\edgar\filings\SHW_2021.txt,29999,item1_start_only,ok
SHW,2023,2024-02-20,data\edgar\filings\SHW_2023.txt,30000,item1_start_only,ok
SJM,2019,2020-06-19,data\edgar\filings\SJM_2019.txt,22706,item1_extracted,ok
SJM,2021,2022-06-16,data\edgar\filings\SJM_2021.txt,30000,item1_extracted,ok
SJM,2023,2024-06-18,data\edgar\filings\SJM_2023.txt,30000,item1_extracted,ok
SLB,2019,2020-01-22,data\edgar\filings\SLB_2019.txt,21258,item1_extracted,ok
SLB,2021,2022-01-26,data\edgar\filings\SLB_2021.txt,30000,item1_extracted,ok
SLB,2023,2024-01-24,data\edgar\filings\SLB_2023.txt,30000,item1_extracted,ok
SMCI,2019,2020-08-31,data\edgar\filings\SMCI_2019.txt,28390,item1_extracted,ok
SMCI,2021,2022-08-29,data\edgar\filings\SMCI_2021.txt,30000,item1_extracted,ok
SNA,2019,2020-02-13,data\edgar\filings\SNA_2019.txt,30000,item1_start_only,ok
SNA,2021,2022-02-11,data\edgar\filings\SNA_2021.txt,30000,item1_start_only,ok
SNA,2023,2024-02-16,data\edgar\filings\SNA_2023.txt,30000,item1_start_only,ok
SNPS,2019,2020-12-15,data\edgar\filings\SNPS_2019.txt,30000,item1_extracted,ok
SNPS,2021,2022-12-12,data\edgar\filings\SNPS_2021.txt,30000,item1_extracted,ok
SNPS,2023,2024-12-19,data\edgar\filings\SNPS_2023.txt,30000,item1_extracted,ok
SO,2019,2020-02-20,data\edgar\filings\SO_2019.txt,261,item1_extracted,ok
SO,2021,2022-02-17,data\edgar\filings\SO_2021.txt,263,item1_extracted,ok
SO,2023,2024-02-15,data\edgar\filings\SO_2023.txt,263,item1_extracted,ok
SPG,2019,2020-02-21,data\edgar\filings\SPG_2019.txt,24460,item1_extracted,ok
SPG,2021,2022-02-24,data\edgar\filings\SPG_2021.txt,24542,item1_extracted,ok
SPG,2023,2024-02-22,data\edgar\filings\SPG_2023.txt,24865,item1_extracted,ok
SPGI,2019,2020-02-10,data\edgar\filings\SPGI_2019.txt,9925,cached,ok
SPGI,2021,2022-02-08,data\edgar\filings\SPGI_2021.txt,20799,cached,ok
SPGI,2023,2024-02-09,data\edgar\filings\SPGI_2023.txt,30000,cached,ok
SRE,2019,2020-02-27,data\edgar\filings\SRE_2019.txt,30000,item1_extracted,ok
SRE,2021,2022-02-25,data\edgar\filings\SRE_2021.txt,19244,item1_extracted,ok
SRE,2023,2024-02-27,data\edgar\filings\SRE_2023.txt,17712,item1_extracted,ok
STE,2019,2020-05-29,data\edgar\filings\STE_2019.txt,30000,item1_start_only,ok
STE,2021,2022-05-31,data\edgar\filings\STE_2021.txt,29999,item1_start_only,ok
STE,2023,2024-05-29,data\edgar\filings\STE_2023.txt,30000,item1_start_only,ok
STLD,2019,2020-02-27,data\edgar\filings\STLD_2019.txt,30000,item1_extracted,ok
STLD,2021,2022-02-28,data\edgar\filings\STLD_2021.txt,30000,item1_extracted,ok
STLD,2023,2024-02-29,data\edgar\filings\STLD_2023.txt,30000,item1_extracted,ok
STT,2019,2020-02-20,data\edgar\filings\STT_2019.txt,30000,item1_extracted,ok
STT,2021,2022-02-17,data\edgar\filings\STT_2021.txt,30000,item1_extracted,ok
STT,2023,2024-02-15,data\edgar\filings\STT_2023.txt,30000,item1_extracted,ok
STX,2019,2020-08-07,data\edgar\filings\STX_2019.txt,30000,item1_extracted,ok
